rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
898.3999999999069,,prac_rt_thecrossant_black,305844,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,305947,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
14377.599999999977,,instruct_dir_01,320328,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
9256.099999999977,,instruct_dir_2,329588,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
12201.5,,instruct_dir_3,341794,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
9948.899999999907,,instruct_dir_4,351747,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,351851,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
3301.6999999999534,,intro_0,355155,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
4655.199999999953,,prac_directmemory_phase,359812,,,,,,,,practice/object_03a.png,,,51,,,0,,practice/object_03b.png,practice/object_01b.png,practice/object_04a.png,practice/object_03b.png,0,0,,,,,,,,,,,,,
5473.400000000023,,prac_directmemory_phase,365292,,,,,,,,practice/object_04a.png,,,50,,,0,,practice/object_04b.png,practice/object_03b.png,practice/object_01a.png,practice/object_04b.png,0,0,,,,,,,,,,,,,
4261.900000000023,,prac_directmemory_phase,369556,,,,,,,,practice/object_01a.png,,,49,,,0,,practice/object_04b.png,practice/object_02a.png,practice/object_01b.png,practice/object_01b.png,0,0,,,,,,,,,,,,,
5662.900000000023,,prac_directmemory_phase,375223,,,,,,,,practice/object_02a.png,,,50,,,1,,practice/object_03a.png,practice/object_02b.png,practice/object_04b.png,practice/object_02b.png,1,0.25,,,,,,,,,,,,,
10007.79999999993,,practice_feedback_force_restart,385235,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1,,,,,,,,,,,,
19893.79999999993,,last_instruct,405131,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),408634,,,,,,,,black_plus_sign,,,null,object_11a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),409431,,,,,,,,green,,,null,object_11a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,409933,,,,,,,,green,,,null,object_11a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
1479.0999999999767,,prac_rt_thecrossant_black,411142,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,411246,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),414750,,,,,,,,black_plus_sign,,,null,object_02c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,415694,,,,,,,,green,,,null,object_11a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,416196,,,,,,,,green,,,null,object_02c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
938.5,,prac_rt_thecrossant_black,417515,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,417619,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),421124,,,,,,,,black_plus_sign,,,null,object_10a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,422069,,,,,,,,green,,,null,object_11a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
439.70000000006985,,prac_rt_plussign_withcolor,422571,,,,,,,,blue,,,49,object_10a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,423848,,,,,,,,black_plus_sign,,,null,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,423950,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),427452,,,,,,,,black_plus_sign,,,null,object_03c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,428397,,,,,,,,green,,,null,object_11a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,428899,,,,,,,,blue,,,null,object_03c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
1055.4000000000233,,prac_rt_thecrossant_black,430002,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,430105,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
11384.599999999977,,instruct_dir_01,441493,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
8005.199999999953,,instruct_dir_2,449500,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
10058.29999999993,,instruct_dir_3,459562,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
3272.8000000000466,,instruct_dir_4,462838,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,462939,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
5493.599999999977,,intro_0,468434,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
12530.599999999977,,prac_directmemory_phase,480966,,,,,,,,practice/object_03a.png,,,49,,,1,,practice/object_03b.png,practice/object_01b.png,practice/object_04a.png,practice/object_03b.png,1,1,,,,,,,,,,,,,
7243,,prac_directmemory_phase,488211,,,,,,,,practice/object_04a.png,,,49,,,1,,practice/object_04b.png,practice/object_03b.png,practice/object_01a.png,practice/object_04b.png,1,1,,,,,,,,,,,,,
2093.3000000000466,,prac_directmemory_phase,490307,,,,,,,,practice/object_01a.png,,,49,,,0,,practice/object_04b.png,practice/object_02a.png,practice/object_01b.png,practice/object_01b.png,0,0.6666666666666666,,,,,,,,,,,,,
8556.199999999953,,prac_directmemory_phase,498868,,,,,,,,practice/object_02a.png,,,50,,,1,,practice/object_03a.png,practice/object_02b.png,practice/object_04b.png,practice/object_02b.png,1,0.75,,,,,,,,,,,,,
45155.19999999995,,practice_feedback,544027,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,,,,
13901.900000000023,,proceed_actualTask,557932,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,,,,
4901.899999999907,,last_inst,562837,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,566340,,,,,,,,black_plus_sign,,,null,object_11a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,567285,,,,,,,,green,,,null,object_11a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,567787,,,,,,,,green,,,null,object_11a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
1176.0999999999767,,rt_thecrossant_black1,568849,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,568951,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,572456,,,,,,,,black_plus_sign,,,null,object_02c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,572933,,,,,,,,green,,,null,object_02c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,573435,,,,,,,,green,,,null,object_02c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
1336.5,,rt_thecrossant_black1,574964,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,575067,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,578571,,,,,,,,black_plus_sign,,,null,object_10a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,579484,,,,,,,,blue,,,null,object_10a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
467.39999999990687,,rt_plussign_withcolor1,579986,,,,,,,,blue,,,49,object_10a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,581079,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,581182,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,584687,,,,,,,,black_plus_sign,,,null,object_03c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,585509,,,,,,,,blue,,,null,object_03c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,586011,,,,,,,,blue,,,null,object_03c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
1407.5,,rt_thecrossant_black1,587195,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,587299,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,590803,,,,,,,,black_plus_sign,,,null,object_07b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,591397,,,,,,,,green,,,null,object_07b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,591899,,,,,,,,green,,,null,object_07b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
1195.1000000000931,,rt_thecrossant_black1,593312,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,593414,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,596917,,,,,,,,black_plus_sign,,,null,object_13c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,597847,,,,,,,,blue,,,null,object_13c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,598349,,,,,,,,blue,,,null,object_13c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
1073.5,,rt_thecrossant_black1,599423,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,599526,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,603030,,,,,,,,black_plus_sign,,,null,object_15c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,603920,,,,,,,,green,,,null,object_15c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,604422,,,,,,,,green,,,null,object_15c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,605539,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,605643,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,609148,,,,,,,,black_plus_sign,,,null,object_04a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,610166,,,,,,,,green,,,null,object_04a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,610668,,,,,,,,green,,,null,object_04a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
1049.6999999999534,,rt_thecrossant_black1,611656,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,611760,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,615262,,,,,,,,black_plus_sign,,,null,object_14c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,616018,,,,,,,,blue,,,null,object_14c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
459.5,,rt_plussign_withcolor1,616521,,,,,,,,blue,,,49,object_14c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,617771,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,617875,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,621379,,,,,,,,black_plus_sign,,,null,object_08b.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,622465,,,,,,,,green,,,null,object_08b.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,622967,,,,,,,,green,,,null,object_08b.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
1383.8999999999069,,rt_thecrossant_black1,623886,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,623989,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,627494,,,,,,,,black_plus_sign,,,null,object_01c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,628319,,,,,,,,blue,,,null,object_01c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,628821,,,,,,,,blue,,,null,object_01c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
1647.7999999999302,,rt_thecrossant_black1,630002,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,630104,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,633609,,,,,,,,black_plus_sign,,,null,object_01a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,634334,,,,,,,,green,,,null,object_01a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,634836,,,,,,,,green,,,null,object_01a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
1218.1000000000931,,rt_thecrossant_black1,636118,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,636220,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,639724,,,,,,,,black_plus_sign,,,null,object_07a.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,640826,,,,,,,,green,,,null,object_07a.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,641329,,,,,,,,green,,,null,object_07a.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
1355.1999999999534,,rt_thecrossant_black1,642233,,,,,,,,black_plus_sign,,,49,,,0,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black1,642336,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,645841,,,,,,,,black_plus_sign,,,null,object_02b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,646529,,,,,,,,blue,,,null,object_02b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,647031,,,,,,,,blue,,,null,object_02b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
1315.3999999999069,,rt_thecrossant_black1,648349,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black1,648452,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,651957,,,,,,,,black_plus_sign,,,null,object_01b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,652406,,,,,,,,green,,,null,object_01b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,652908,,,,,,,,green,,,null,object_01b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
1741.8999999999069,,rt_thecrossant_black1,654466,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9285714285714286,,,,,,,,,,,,,
null,,color_black1,654569,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,654676,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
23610.699999999953,,intro_0,678289,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
6268.100000000093,,directmemory_phase1,684560,,,,,,,,object_10a.png,,,51,,,0,,object_02b.png,object_02a.png,object_09b.png,object_02a.png,,0,,0,,,,,,,,,,,
null,,directmemory_phase1,699564,,,,,,,,object_14a.png,,,null,,,0,,object_15c.png,object_01b.png,object_14c.png,object_15c.png,,0,,0,,,,,,,,,,,
null,,warning_page,704568,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,,
5532.29999999993,,directmemory_phase1,710103,,,,,,,,object_07c.png,,,50,,,1,,object_10a.png,object_08b.png,object_09b.png,object_08b.png,,0.3333333333333333,,1,,,,,,,,,,,
4920.599999999977,,directmemory_phase1,715031,,,,,,,,object_05c.png,,,50,,,0,,object_04a.png,object_02b.png,object_01a.png,object_01a.png,,0.25,,0,,,,,,,,,,,
4325.099999999977,,directmemory_phase1,719359,,,,,,,,object_14c.png,,,49,,,0,,object_07b.png,object_14a.png,object_09b.png,object_09b.png,,0.2,,0,,,,,,,,,,,
5913.599999999977,,directmemory_phase1,725275,,,,,,,,object_09c.png,,,50,,,0,,object_13c.png,object_07b.png,object_08c.png,object_13c.png,,0.16666666666666666,,0,,,,,,,,,,,
3614.3000000000466,,directmemory_phase1,728894,,,,,,,,object_02b.png,,,51,,,1,,object_08b.png,object_02c.png,object_10c.png,object_10c.png,,0.2857142857142857,,1,,,,,,,,,,,
