rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
11399.19999999553,,instruct_dir_01,208434,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,,
8156.10000000149,,instruct_dir_2,216594,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,
4937.20000000298,,instruct_dir_3,221534,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,
7176.79999999702,,instruct_dir_4,228713,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,228816,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1950.2999999970198,,intro_0,230769,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
7682,,prac_directmemory_phase,238454,,,,,,,,practice/object_01a.png,,,49,,,0,,practice/object_04a.png,practice/object_01b.png,practice/object_03b.png,practice/object_01b.png,0,0,,,,,,,,,,,,,,
3674.3000000044703,,prac_directmemory_phase,242137,,,,,,,,practice/object_03a.png,,,50,,,1,,practice/object_02a.png,practice/object_03b.png,practice/object_04b.png,practice/object_03b.png,1,0.5,,,,,,,,,,,,,,
2636.7999999970198,,prac_directmemory_phase,244776,,,,,,,,practice/object_02a.png,,,49,,,1,,practice/object_02b.png,practice/object_04b.png,practice/object_01a.png,practice/object_02b.png,1,0.6666666666666666,,,,,,,,,,,,,,
1971.2999999970198,,prac_directmemory_phase,246750,,,,,,,,practice/object_04a.png,,,50,,,0,,practice/object_04b.png,practice/object_03b.png,practice/object_03a.png,practice/object_04b.png,0,0.5,,,,,,,,,,,,,,
6770.39999999851,,practice_feedback_force_restart,253524,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1,,,,,,,,,,,,,
4527,,last_instruct,258053,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),261561,,,,,,,,black_plus_sign,,,null,object_04a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),262142,,,,,,,,green,,,null,object_04a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,262645,,,,,,,,green,,,null,object_04a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,,
1803,,prac_rt_thecrossant_black,264082,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,264186,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),267704,,,,,,,,black_plus_sign,,,null,object_08a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,268148,,,,,,,,green,,,null,object_04a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,268656,,,,,,,,blue,,,null,object_08a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
1026.2999999970198,,prac_rt_thecrossant_black,269602,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,269712,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),273221,,,,,,,,black_plus_sign,,,null,object_08c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,273653,,,,,,,,green,,,null,object_04a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,274164,,,,,,,,green,,,null,object_08c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
1321.2999999970198,,prac_rt_thecrossant_black,275417,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,275537,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),279055,,,,,,,,black_plus_sign,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,279497,,,,,,,,green,,,null,object_04a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,280008,,,,,,,,blue,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
912.7999999970198,,prac_rt_thecrossant_black,281567,,,,,,,,black_plus_sign,,,50,,,0,0.875,,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,281687,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
2012.7999999970198,,instruct_dir_01,283704,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,,
1401.9000000059605,,instruct_dir_2,285110,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,
2991.1999999955297,,instruct_dir_3,288104,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,
7888.79999999702,,instruct_dir_4,295997,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,296116,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1258.8999999985099,,intro_0,297377,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
5805.30000000447,,prac_directmemory_phase,303187,,,,,,,,practice/object_01a.png,,,49,,,0,,practice/object_04a.png,practice/object_01b.png,practice/object_03b.png,practice/object_01b.png,0,0,,,,,,,,,,,,,,
4986.79999999702,,prac_directmemory_phase,308180,,,,,,,,practice/object_03a.png,,,50,,,1,,practice/object_02a.png,practice/object_03b.png,practice/object_04b.png,practice/object_03b.png,1,0.5,,,,,,,,,,,,,,
3791.60000000149,,prac_directmemory_phase,311977,,,,,,,,practice/object_02a.png,,,49,,,1,,practice/object_02b.png,practice/object_04b.png,practice/object_01a.png,practice/object_02b.png,1,0.6666666666666666,,,,,,,,,,,,,,
4951.70000000298,,prac_directmemory_phase,316931,,,,,,,,practice/object_04a.png,,,49,,,1,,practice/object_04b.png,practice/object_03b.png,practice/object_03a.png,practice/object_04b.png,1,0.75,,,,,,,,,,,,,,
4519.70000000298,,practice_feedback,321453,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7753,,proceed_actualTask,329209,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,,,,,
11345.59999999404,,last_inst,340557,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,344066,,,,,,,,black_plus_sign,,,null,object_04a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,344500,,,,,,,,green,,,null,object_04a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,345017,,,,,,,,green,,,null,object_04a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,,
1210.5999999940395,,rt_thecrossant_black1,346600,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,346712,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,350224,,,,,,,,black_plus_sign,,,null,object_08a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,351138,,,,,,,,green,,,null,object_08a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,351656,,,,,,,,green,,,null,object_08a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
894.3999999985099,,rt_thecrossant_black1,352768,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,352878,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,356386,,,,,,,,black_plus_sign,,,null,object_08c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,356876,,,,,,,,green,,,null,object_08c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,357385,,,,,,,,green,,,null,object_08c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
1193.1999999955297,,rt_thecrossant_black1,358924,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,359035,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,362547,,,,,,,,black_plus_sign,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,363623,,,,,,,,blue,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
492.19999999552965,,rt_plussign_withcolor1,364132,,,,,,,,blue,,,49,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,365071,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,365183,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,368696,,,,,,,,black_plus_sign,,,null,object_07b.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,369734,,,,,,,,blue,,,null,object_07b.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,370242,,,,,,,,blue,,,null,object_07b.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,,
1282.6000000014901,,rt_thecrossant_black1,371238,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,371348,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,374858,,,,,,,,black_plus_sign,,,null,object_05a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,375543,,,,,,,,green,,,null,object_05a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,376047,,,,,,,,green,,,null,object_05a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
1333.9000000059605,,rt_thecrossant_black1,377386,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,377489,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,380992,,,,,,,,black_plus_sign,,,null,object_13b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,382046,,,,,,,,green,,,null,object_13b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,382553,,,,,,,,green,,,null,object_13b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,,
1047.1000000014901,,rt_thecrossant_black1,383524,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,383627,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,387133,,,,,,,,black_plus_sign,,,null,object_09a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,387772,,,,,,,,blue,,,null,object_09a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,388284,,,,,,,,blue,,,null,object_09a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
1395.3999999985099,,rt_thecrossant_black1,389665,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,389777,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,393285,,,,,,,,black_plus_sign,,,null,object_15a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,394067,,,,,,,,blue,,,null,object_15a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,394576,,,,,,,,blue,,,null,object_15a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
1046.4000000059605,,rt_thecrossant_black1,395808,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,395920,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,399433,,,,,,,,black_plus_sign,,,null,object_08b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,400016,,,,,,,,green,,,null,object_08b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,400521,,,,,,,,green,,,null,object_08b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
968,,rt_thecrossant_black1,401965,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,402067,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,405577,,,,,,,,black_plus_sign,,,null,object_02a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,406048,,,,,,,,blue,,,null,object_02a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,406555,,,,,,,,blue,,,null,object_02a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
795.2999999970198,,rt_thecrossant_black1,408105,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,408219,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,411734,,,,,,,,black_plus_sign,,,null,object_13c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,412540,,,,,,,,green,,,null,object_13c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,413048,,,,,,,,green,,,null,object_13c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
585.1999999955297,,rt_thecrossant_black1,414256,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,414370,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,417885,,,,,,,,black_plus_sign,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,418914,,,,,,,,blue,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,419418,,,,,,,,blue,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
1081.3999999985099,,rt_thecrossant_black1,420407,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,420518,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,424037,,,,,,,,black_plus_sign,,,null,object_10c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,425007,,,,,,,,blue,,,null,object_10c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,425515,,,,,,,,blue,,,null,object_10c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
1127.5,,rt_thecrossant_black1,426555,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,426668,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,430184,,,,,,,,black_plus_sign,,,null,object_10a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,430620,,,,,,,,blue,,,null,object_10a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,431127,,,,,,,,blue,,,null,object_10a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,,
1220.8999999985099,,rt_thecrossant_black1,432716,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,432825,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,432935,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
2077,,intro_0,435014,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
5754.60000000149,,directmemory_phase1,440771,,,,,,,,object_14b.png,,,51,,,0,,object_13a.png,object_10a.png,object_12b.png,object_10a.png,,0,,0,,,,,,,,,,,,
4901.89999999851,,directmemory_phase1,445685,,,,,,,,object_09a.png,,,51,,,1,,object_10a.png,object_08b.png,object_11c.png,object_11c.png,,0.5,,1,,,,,,,,,,,,
1686.3999999985099,,directmemory_phase1,447378,,,,,,,,object_04a.png,,,49,,,1,,object_14a.png,object_13c.png,object_14b.png,object_14a.png,,0.6666666666666666,,1,,,,,,,,,,,,
4271.39999999851,,directmemory_phase1,451655,,,,,,,,object_09c.png,,,51,,,0,,object_01a.png,object_05a.png,object_03b.png,object_01a.png,,0.5,,0,,,,,,,,,,,,
3569.3000000044703,,directmemory_phase1,455227,,,,,,,,object_13a.png,,,51,,,1,,object_13c.png,object_02c.png,object_15a.png,object_15a.png,,0.6,,1,,,,,,,,,,,,
