rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice
null,,prac_atten_color_black,205656,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,206473,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
497.39999997615814,,prac_atten_color,207200,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,
null,,prac_atten_color_black,209202,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,209885,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
483.80000001192093,,prac_atten_color,210877,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,
null,,prac_atten_color_black,212881,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,213301,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
484.89999997615814,,prac_atten_color,213910,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,
null,,prac_atten_color_black,215912,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,216707,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
535,,prac_atten_color,217641,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,
null,,prac_atten_color_black,219647,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,220116,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
371.0999999642372,,prac_atten_color,220767,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,
null,,prac_atten_color_black,222767,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,223519,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
352.19999998807907,,prac_atten_color,224197,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,
null,,prac_atten_color_black,226201,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,226937,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color,227655,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,
239,,prac_atten_color_black,229657,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,
null,,prac_atten_color_black,230347,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
465.30000001192093,,prac_atten_color,231297,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,
null,,prac_atten_color_black,233299,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
4072.899999976158,,attentioncheck_feedback,237372,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,
2682.399999976158,,last_instruct,240055,,,,,,,,instruct,,,32,,,,,,,,,,,
null,,prac_learn_phase(without_color),243558,,,,,,,,black_plus_sign,,,null,object_05a.png,object_12a.png,,,,,,,,,
null,,prac_black_cross(without_color),244393,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,244897,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
null,,prac_rt_thecrossant_black,246069,,,,,,,,black_plus_sign,,,null,,,NaN,,,,,,,,
null,,prac_color_black,246177,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),249679,,,,,,,,black_plus_sign,,,null,object_15b.png,object_02c.png,,,,,,,,,
null,,black_cross(without_color)1,250766,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,251267,,,,,,,,green,,,null,object_15b.png,object_02c.png,,,,,,,,,
828.7999999523163,,prac_rt_thecrossant_black,252289,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,252391,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),255892,,,,,,,,black_plus_sign,,,null,object_13b.png,object_10b.png,,,,,,,,,
null,,black_cross(without_color)1,256987,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,257487,,,,,,,,blue,,,null,object_13b.png,object_10b.png,,,,,,,,,
1271.4000000357628,,prac_rt_thecrossant_black,258587,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,
null,,prac_color_black,258688,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),262189,,,,,,,,black_plus_sign,,,null,object_14c.png,object_07b.png,,,,,,,,,
null,,black_cross(without_color)1,263276,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,263777,,,,,,,,blue,,,null,object_14c.png,object_07b.png,,,,,,,,,
1332,,prac_rt_thecrossant_black,264927,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,
null,,prac_color_black,265029,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
7422.599999964237,,instruct_dir_01,272452,,,,,,,,instruct,0,Next,,,,,,,,,,,,
8887.5,,instruct_dir_2,281340,,,,,,,,instruct,1,Next,,,,,,,,,,,,
2600.2999999523163,,instruct_dir_3,283941,,,,,,,,instruct,1,Next,,,,,,,,,,,,
9996.399999976158,,instruct_dir_4,293938,,,,,,,,instruct,1,Start,,,,,,,,,,,,
null,,thebreak,294040,,,,,,,,<p></p>,,,null,,,,,,,,,,,
1313.6000000238419,,intro_0,295354,,,,,,,,instruct,,,32,,,,,,,,,,,
4065.100000023842,,prac_directmemory_phase,299420,,,,,,,,practice/object_03b.png,,,49,,,,0,practice/object_01a.png,practice/object_03a.png,practice/object_04a.png,practice/object_03a.png,0,0,
3538,,prac_directmemory_phase,302959,,,,,,,,practice/object_01b.png,,,49,,,,1,practice/object_01a.png,practice/object_02a.png,practice/object_04a.png,practice/object_01a.png,1,0.5,
4025.5,,prac_directmemory_phase,306985,,,,,,,,practice/object_04b.png,,,49,,,,0,practice/object_02a.png,practice/object_01a.png,practice/object_04a.png,practice/object_04a.png,0,0.3333333333333333,
2138.099999964237,,prac_directmemory_phase,309124,,,,,,,,practice/object_02b.png,,,49,,,,1,practice/object_02a.png,practice/object_01a.png,practice/object_03a.png,practice/object_02a.png,1,0.5,
4028.5,,practice_feedback_force_restart,313153,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1
5975.5,,last_instruct,319129,,,,,,,,instruct,,,32,,,,,,,,,,,
null,,prac_learn_phase(without_color),322637,,,,,,,,black_plus_sign,,,null,object_05a.png,object_12a.png,,,,,,,,,
null,,prac_black_cross(without_color),323663,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,324165,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
1789.699999988079,,prac_rt_thecrossant_black,325147,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,325249,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),328751,,,,,,,,black_plus_sign,,,null,object_15b.png,object_02c.png,,,,,,,,,
null,,black_cross(without_color)1,329837,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
398.19999998807907,,prac_rt_plussign_withcolor,330338,,,,,,,,green,,,50,object_15b.png,object_02c.png,,,,,,,,,
null,,prac_rt_thecrossant_black,331412,,,,,,,,black_plus_sign,,,null,,,1,1,,,,,,,
null,,prac_color_black,331515,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),335017,,,,,,,,black_plus_sign,,,null,object_13b.png,object_10b.png,,,,,,,,,
null,,black_cross(without_color)1,336104,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,336607,,,,,,,,blue,,,null,object_13b.png,object_10b.png,,,,,,,,,
1061.2000000476837,,prac_rt_thecrossant_black,337907,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,
null,,prac_color_black,338009,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),341512,,,,,,,,black_plus_sign,,,null,object_14c.png,object_07b.png,,,,,,,,,
null,,black_cross(without_color)1,342599,,,,,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,
437.5,,prac_rt_plussign_withcolor,343101,,,,,,,,blue,,,49,object_14c.png,object_07b.png,,,,,,,,,
null,,prac_rt_thecrossant_black,344427,,,,,,,,black_plus_sign,,,null,,,1,1,,,,,,,
null,,prac_color_black,344537,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
796.7999999523163,,instruct_dir_01,345334,,,,,,,,instruct,0,Next,,,,,,,,,,,,
1154.3999999761581,,instruct_dir_2,346489,,,,,,,,instruct,1,Next,,,,,,,,,,,,
1141.2999999523163,,instruct_dir_3,347631,,,,,,,,instruct,1,Next,,,,,,,,,,,,
1192.3999999761581,,instruct_dir_4,348824,,,,,,,,instruct,1,Start,,,,,,,,,,,,
null,,thebreak,348926,,,,,,,,<p></p>,,,null,,,,,,,,,,,
965.2999999523163,,intro_0,349892,,,,,,,,instruct,,,32,,,,,,,,,,,
2401.599999964237,,prac_directmemory_phase,352294,,,,,,,,practice/object_03b.png,,,51,,,,0,practice/object_01a.png,practice/object_03a.png,practice/object_04a.png,practice/object_03a.png,0,0,
1665.2999999523163,,prac_directmemory_phase,353960,,,,,,,,practice/object_01b.png,,,49,,,,1,practice/object_01a.png,practice/object_02a.png,practice/object_04a.png,practice/object_01a.png,1,0.5,
1748.1000000238419,,prac_directmemory_phase,355709,,,,,,,,practice/object_04b.png,,,51,,,,1,practice/object_02a.png,practice/object_01a.png,practice/object_04a.png,practice/object_04a.png,1,0.6666666666666666,
1177.2999999523163,,prac_directmemory_phase,356887,,,,,,,,practice/object_02b.png,,,49,,,,1,practice/object_02a.png,practice/object_01a.png,practice/object_03a.png,practice/object_02a.png,1,0.75,
3549.5,,practice_feedback,360437,,,,,,,,practice_feedback,1,,,,,,,,,,,,,
10304.299999952316,,proceed_actualTask,370742,,,,,,,,proceed_actualTask,0,End Early,,,,,,,,,,,,
