rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,prac_atten_color_black,81678,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,82091,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
532.9000000953674,,prac_atten_color,82626,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,84642,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,85517,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
601.6000001430511,,prac_atten_color,86389,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,88398,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,88940,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
599.2000000476837,,prac_atten_color,89673,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,91675,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,92351,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
523.5,,prac_atten_color,93226,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,95236,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,95778,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
638.2000000476837,,prac_atten_color,96678,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,98679,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,99195,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
631.7000000476837,,prac_atten_color,100102,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,102110,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,102610,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,103075,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,
115.20000004768372,,prac_atten_color_black,105083,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,106035,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
456.60000014305115,,prac_atten_color,106703,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,108708,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
3927.2999999523163,,attentioncheck_feedback,112637,,,,cross_check_feedback,0,,,,,,,,,,,,,,,,,,,,,
6109.400000095367,,last_instruct,118748,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),122258,,,,black_plus_sign,,,null,object_15a.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),123362,,,,green,,,null,object_15a.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,123866,,,,green,,,null,object_15a.png,object_07c.png,,,,,,,,,,,,,,,,,
757.8000001907349,,prac_rt_thecrossant_black,124783,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,
null,,prac_color_black,124890,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),128400,,,,black_plus_sign,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,128945,,,,blue,,,null,object_15a.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,129459,,,,green,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,
1012.2000000476837,,prac_rt_thecrossant_black,130871,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,
null,,prac_color_black,130978,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),134487,,,,black_plus_sign,,,null,object_05a.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,135042,,,,blue,,,null,object_15a.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,135546,,,,green,,,null,object_05a.png,object_11b.png,,,,,,,,,,,,,,,,,
743.0999999046326,,prac_rt_thecrossant_black,136541,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,
null,,prac_color_black,136649,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),140157,,,,black_plus_sign,,,null,object_12c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,140702,,,,blue,,,null,object_15a.png,object_07c.png,,,,,,,,,,,,,,,,,
492.7000000476837,,prac_rt_plussign_withcolor,141207,,,,green,,,50,object_12c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,142812,,,,black_plus_sign,,,null,,,1,1,,,,,,,,,,,,,,,
null,,prac_color_black,142919,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
7990.399999856949,,instruct_dir_01,150911,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,
5543.5,,instruct_dir_2,156456,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,
1810.5999999046326,,instruct_dir_3,158268,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,
3605.699999809265,,instruct_dir_4,161876,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,
null,,thebreak,161983,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,
1135.2999999523163,,intro_0,163120,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,
1962.6000001430511,,prac_directmemory_phase,165084,,,,practice/object_03a.png,,,50,,,1,,practice/object_04a.png,practice/object_03b.png,practice/object_01b.png,practice/object_03b.png,1,1,,,,,,,,,
4475.799999952316,,prac_directmemory_phase,169563,,,,practice/object_01a.png,,,50,,,1,,practice/object_03a.png,practice/object_01b.png,practice/object_02b.png,practice/object_01b.png,1,1,,,,,,,,,
2067.5999999046326,,prac_directmemory_phase,171633,,,,practice/object_02a.png,,,50,,,1,,practice/object_01a.png,practice/object_02b.png,practice/object_01b.png,practice/object_02b.png,1,1,,,,,,,,,
2655.0999999046326,,prac_directmemory_phase,174290,,,,practice/object_04a.png,,,50,,,1,,practice/object_02a.png,practice/object_04b.png,practice/object_03b.png,practice/object_04b.png,1,1,,,,,,,,,
4019.2000000476837,,practice_feedback,178311,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,
8480,,proceed_actualTask,186792,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,
9747.799999952316,,last_inst,196541,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,200043,,,,black_plus_sign,,,null,object_15a.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,200601,,,,blue,,,null,object_15a.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,201115,,,,blue,,,null,object_15a.png,object_07c.png,,,,,,,,,,,,,,,,,
795.1000001430511,,rt_thecrossant_black1,202576,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,202682,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,206187,,,,black_plus_sign,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,206932,,,,green,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,207436,,,,green,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,
1105.7999999523163,,rt_thecrossant_black1,208705,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,208813,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,212323,,,,black_plus_sign,,,null,object_05a.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,212811,,,,blue,,,null,object_05a.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,213316,,,,blue,,,null,object_05a.png,object_11b.png,,,,,,,,,,,,,,,,,
1018.7000000476837,,rt_thecrossant_black1,214852,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,214961,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,218467,,,,black_plus_sign,,,null,object_12c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,219019,,,,blue,,,null,object_12c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,219524,,,,blue,,,null,object_12c.png,object_01c.png,,,,,,,,,,,,,,,,,
591.7000000476837,,rt_thecrossant_black1,220987,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,221095,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,224599,,,,black_plus_sign,,,null,object_08a.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,225546,,,,green,,,null,object_08a.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,226056,,,,green,,,null,object_08a.png,object_06b.png,,,,,,,,,,,,,,,,,
661.2999999523163,,rt_thecrossant_black1,227126,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,227235,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,230740,,,,black_plus_sign,,,null,object_10b.png,object_09a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,231222,,,,green,,,null,object_10b.png,object_09a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,231730,,,,green,,,null,object_10b.png,object_09a.png,,,,,,,,,,,,,,,,,
1218.0999999046326,,rt_thecrossant_black1,233260,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,233366,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,236877,,,,black_plus_sign,,,null,object_06c.png,object_03b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,237406,,,,green,,,null,object_06c.png,object_03b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,237916,,,,green,,,null,object_06c.png,object_03b.png,,,,,,,,,,,,,,,,,
603.6999998092651,,rt_thecrossant_black1,239405,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,239513,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,243017,,,,black_plus_sign,,,null,object_02b.png,object_04a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,243640,,,,blue,,,null,object_02b.png,object_04a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,244145,,,,blue,,,null,object_02b.png,object_04a.png,,,,,,,,,,,,,,,,,
704.7999999523163,,rt_thecrossant_black1,245537,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,245645,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,249153,,,,black_plus_sign,,,null,object_13b.png,object_08c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,249820,,,,blue,,,null,object_13b.png,object_08c.png,,,,,,,,,,,,,,,,,
482.59999990463257,,rt_plussign_withcolor1,250327,,,,blue,,,49,object_13b.png,object_08c.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,251672,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,251781,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,255286,,,,black_plus_sign,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,256086,,,,blue,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,256600,,,,blue,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,
821.7999999523163,,rt_thecrossant_black1,257825,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,257933,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,261448,,,,black_plus_sign,,,null,object_12a.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,262294,,,,blue,,,null,object_12a.png,object_01b.png,,,,,,,,,,,,,,,,,
468.90000009536743,,rt_plussign_withcolor1,262797,,,,blue,,,49,object_12a.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,263959,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,264067,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,267577,,,,black_plus_sign,,,null,object_06a.png,object_13c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,268650,,,,blue,,,null,object_06a.png,object_13c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,269154,,,,blue,,,null,object_06a.png,object_13c.png,,,,,,,,,,,,,,,,,
1138.3999998569489,,rt_thecrossant_black1,270095,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,270202,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,273711,,,,black_plus_sign,,,null,object_09b.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,274278,,,,blue,,,null,object_09b.png,object_04c.png,,,,,,,,,,,,,,,,,
476,,rt_plussign_withcolor1,274788,,,,blue,,,49,object_09b.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,276238,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,276353,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,279865,,,,black_plus_sign,,,null,object_05b.png,object_01a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,280624,,,,green,,,null,object_05b.png,object_01a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,281130,,,,green,,,null,object_05b.png,object_01a.png,,,,,,,,,,,,,,,,,
891.5,,rt_thecrossant_black1,282389,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,282497,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,286001,,,,black_plus_sign,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,286543,,,,blue,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,287051,,,,blue,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,
1000.0999999046326,,rt_thecrossant_black1,288518,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,288636,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,thebreak,288744,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,
1267.1999998092651,,intro_0,290013,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,
1937.6000001430511,,directmemory_phase1,291952,,,,object_08a.png,,,50,,,1,,object_03b.png,object_06b.png,object_04c.png,object_06b.png,,1,1,,,,,,,,
3694,,directmemory_phase1,295648,,,,object_05c.png,,,50,,,1,,object_02a.png,object_15c.png,object_02b.png,object_15c.png,,1,1,,,,,,,,
3218,,directmemory_phase1,298868,,,,object_07c.png,,,50,,,1,,object_12c.png,object_15a.png,object_11b.png,object_15a.png,,1,1,,,,,,,,
4340.200000047684,,directmemory_phase1,303210,,,,object_10b.png,,,51,,,1,,object_15a.png,object_07c.png,object_09a.png,object_09a.png,,1,1,,,,,,,,
2647.5,,directmemory_phase1,305859,,,,object_01a.png,,,49,,,1,,object_05b.png,object_15c.png,object_13c.png,object_05b.png,,1,1,,,,,,,,
4424.100000143051,,directmemory_phase1,310285,,,,object_02a.png,,,50,,,0,,object_11a.png,object_11b.png,object_01b.png,object_11a.png,,0.8333333333333334,0,,,,,,,,
4377.699999809265,,directmemory_phase1,314664,,,,object_13b.png,,,49,,,0,,object_02b.png,object_02a.png,object_08c.png,object_08c.png,,0.7142857142857143,0,,,,,,,,
3143,,directmemory_phase1,317809,,,,object_09b.png,,,49,,,1,,object_04c.png,object_15c.png,object_05a.png,object_04c.png,,0.75,1,,,,,,,,
1780.8999998569489,,directmemory_phase1,319592,,,,object_07a.png,,,49,,,1,,object_15b.png,object_06a.png,object_04a.png,object_15b.png,,0.7777777777777778,1,,,,,,,,
2019.9000000953674,,directmemory_phase1,321613,,,,object_01b.png,,,51,,,1,,object_04c.png,object_01a.png,object_12a.png,object_12a.png,,0.8,1,,,,,,,,
2452,,directmemory_phase1,324075,,,,object_13c.png,,,49,,,1,,object_06a.png,object_11a.png,object_13b.png,object_06a.png,,0.8181818181818182,1,,,,,,,,
5014,,directmemory_phase1,329092,,,,object_03b.png,,,49,,,0,,object_02a.png,object_06c.png,object_12a.png,object_06c.png,,0.75,0,,,,,,,,
4648.600000143051,,directmemory_phase1,333742,,,,object_05a.png,,,50,,,1,,object_10b.png,object_11b.png,object_06a.png,object_11b.png,,0.7692307692307693,1,,,,,,,,
3406.899999856949,,directmemory_phase1,337151,,,,object_04a.png,,,51,,,1,,object_12a.png,object_07a.png,object_02b.png,object_02b.png,,0.7857142857142857,1,,,,,,,,
3450.4000000953674,,directmemory_phase1,340604,,,,object_12c.png,,,50,,,1,,object_03b.png,object_01c.png,object_04c.png,object_01c.png,,0.8,1,,,,,,,,
null,,thebreak,340711,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,
1305,,intro_0,342017,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,345523,,,,black_plus_sign,,,null,object_08c.png,object_13b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,345961,,,,blue,,,null,object_08c.png,object_13b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,346468,,,,blue,,,null,object_08c.png,object_13b.png,,,,,,,,,,,,,,,,,
557.7000000476837,,rt_thecrossant_black2,348046,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,348153,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,351662,,,,black_plus_sign,,,null,object_09a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,352314,,,,green,,,null,object_09a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,352821,,,,green,,,null,object_09a.png,object_10b.png,,,,,,,,,,,,,,,,,
552.2000000476837,,rt_thecrossant_black2,354184,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,354292,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,357804,,,,black_plus_sign,,,null,object_12c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,358530,,,,green,,,null,object_12c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,359039,,,,green,,,null,object_12c.png,object_01c.png,,,,,,,,,,,,,,,,,
864.7999999523163,,rt_thecrossant_black2,360335,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,360441,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,363955,,,,black_plus_sign,,,null,object_12a.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,364731,,,,green,,,null,object_12a.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,365240,,,,green,,,null,object_12a.png,object_01b.png,,,,,,,,,,,,,,,,,
822.4000000953674,,rt_thecrossant_black2,366473,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,366590,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,370094,,,,black_plus_sign,,,null,object_06c.png,object_03b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,371169,,,,blue,,,null,object_06c.png,object_03b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,371674,,,,blue,,,null,object_06c.png,object_03b.png,,,,,,,,,,,,,,,,,
904.2000000476837,,rt_thecrossant_black2,372615,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,372723,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,376227,,,,black_plus_sign,,,null,object_04c.png,object_09b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,377080,,,,green,,,null,object_04c.png,object_09b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,377581,,,,green,,,null,object_04c.png,object_09b.png,,,,,,,,,,,,,,,,,
1445.5,,rt_thecrossant_black2,378751,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,378858,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,382363,,,,black_plus_sign,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,383415,,,,blue,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,383921,,,,blue,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,
1134,,rt_thecrossant_black2,384893,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,385002,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,388508,,,,black_plus_sign,,,null,object_05c.png,object_15c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,389386,,,,green,,,null,object_05c.png,object_15c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,389903,,,,green,,,null,object_05c.png,object_15c.png,,,,,,,,,,,,,,,,,
1313.1000001430511,,rt_thecrossant_black2,391049,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,391158,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,394675,,,,black_plus_sign,,,null,object_05a.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,395290,,,,green,,,null,object_05a.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,395797,,,,green,,,null,object_05a.png,object_11b.png,,,,,,,,,,,,,,,,,
1112,,rt_thecrossant_black2,397195,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,397304,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,400819,,,,black_plus_sign,,,null,object_08a.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,401774,,,,blue,,,null,object_08a.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,402276,,,,blue,,,null,object_08a.png,object_06b.png,,,,,,,,,,,,,,,,,
794.9000000953674,,rt_thecrossant_black2,403327,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black2,403434,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,406945,,,,black_plus_sign,,,null,object_06a.png,object_13c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,407507,,,,green,,,null,object_06a.png,object_13c.png,,,,,,,,,,,,,,,,,
