rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,prac_atten_color_black,294508,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,294971,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,
506,,prac_atten_color_black,296974,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,297919,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,298631,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,
237,,prac_atten_color_black,300634,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,,
8775,,attentioncheck_feedback,309416,,,,cross_check_feedback,0,,,,,,,,,,,,,,,,,,,,,,
8504,,last_instruct,317925,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),321430,,,,black_plus_sign,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),321999,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,322504,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
2215,,prac_rt_thecrossant_black,323941,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,324046,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),327555,,,,black_plus_sign,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,328350,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,328859,,,,blue,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
1363,,prac_rt_thecrossant_black,329954,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,330061,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),333574,,,,black_plus_sign,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,334374,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,334876,,,,green,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
1368,,prac_rt_thecrossant_black,335833,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,335937,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),339444,,,,black_plus_sign,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,340241,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,340743,,,,blue,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,341850,,,,black_plus_sign,,,null,,,,1,,,,,,,,,,,,,,,,
null,,prac_color_black,341958,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
21722,,instruct_dir_01,363688,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,
19787,,instruct_dir_2,383481,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
14024,,instruct_dir_3,397510,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
12735,,instruct_dir_4,410250,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,410354,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
3204,,intro_0,413561,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
6156,,prac_directmemory_phase,419723,,,,practice/object_03a.png,,,49,,,0,,practice/object_02a.png,practice/object_03b.png,practice/object_01b.png,practice/object_03b.png,0,0,,,,,,,,,,
8816,,prac_directmemory_phase,428552,,,,practice/object_01a.png,,,51,,,0,,practice/object_02a.png,practice/object_01b.png,practice/object_03b.png,practice/object_01b.png,0,0,,,,,,,,,,
6470,,prac_directmemory_phase,435028,,,,practice/object_04a.png,,,49,,,1,,practice/object_04b.png,practice/object_02b.png,practice/object_02a.png,practice/object_04b.png,1,0.3333333333333333,,,,,,,,,,
3306,,prac_directmemory_phase,438338,,,,practice/object_02a.png,,,51,,,0,,practice/object_02b.png,practice/object_01b.png,practice/object_03a.png,practice/object_02b.png,0,0.25,,,,,,,,,,
5949,,practice_feedback_force_restart,444290,,,,practice_feedback,0,,,,,,,,,,,,,1,,,,,,,,,
8576,,last_instruct,452867,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),456370,,,,black_plus_sign,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),456906,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,457408,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
1675,,prac_rt_thecrossant_black,458878,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,458981,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),462485,,,,black_plus_sign,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,463280,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,463782,,,,blue,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
1331,,prac_rt_thecrossant_black,464853,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,464957,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),468463,,,,black_plus_sign,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,469260,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,469766,,,,green,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
1662,,prac_rt_thecrossant_black,471091,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,471200,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),474705,,,,black_plus_sign,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,475501,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,476005,,,,blue,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
1317,,prac_rt_thecrossant_black,477453,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,477557,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
3787,,instruct_dir_01,481348,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,
3669,,instruct_dir_2,485019,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
3905,,instruct_dir_3,488927,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
6274,,instruct_dir_4,495205,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,495310,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
1478,,intro_0,496790,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
5211,,prac_directmemory_phase,502007,,,,practice/object_03a.png,,,51,,,0,,practice/object_02a.png,practice/object_03b.png,practice/object_01b.png,practice/object_03b.png,0,0,,,,,,,,,,
4672,,prac_directmemory_phase,506689,,,,practice/object_01a.png,,,50,,,1,,practice/object_02a.png,practice/object_01b.png,practice/object_03b.png,practice/object_01b.png,1,0.5,,,,,,,,,,
2167,,prac_directmemory_phase,508861,,,,practice/object_04a.png,,,49,,,1,,practice/object_04b.png,practice/object_02b.png,practice/object_02a.png,practice/object_04b.png,1,0.6666666666666666,,,,,,,,,,
1942,,prac_directmemory_phase,510810,,,,practice/object_02a.png,,,50,,,0,,practice/object_02b.png,practice/object_01b.png,practice/object_03a.png,practice/object_02b.png,0,0.5,,,,,,,,,,
6396,,practice_feedback_force_restart,517212,,,,practice_feedback,0,,,,,,,,,,,,,2,,,,,,,,,
14185,,last_instruct,531401,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),534903,,,,black_plus_sign,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),535493,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,535996,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
2015,,prac_rt_thecrossant_black,537415,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,537517,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),541024,,,,black_plus_sign,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,541820,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,542323,,,,blue,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
974,,prac_rt_thecrossant_black,543610,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,543714,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),547224,,,,black_plus_sign,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,548024,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,548528,,,,green,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
1592,,prac_rt_thecrossant_black,549629,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,549732,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),553237,,,,black_plus_sign,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,554053,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,554556,,,,blue,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
1247,,prac_rt_thecrossant_black,555692,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,555795,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
5239,,instruct_dir_01,561038,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,
1963,,instruct_dir_2,563004,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
2614,,instruct_dir_3,565620,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
2746,,instruct_dir_4,568370,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,568474,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
1413,,intro_0,569891,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
4557,,prac_directmemory_phase,574453,,,,practice/object_03a.png,,,50,,,1,,practice/object_02a.png,practice/object_03b.png,practice/object_01b.png,practice/object_03b.png,1,1,,,,,,,,,,
5434,,prac_directmemory_phase,579897,,,,practice/object_01a.png,,,50,,,1,,practice/object_02a.png,practice/object_01b.png,practice/object_03b.png,practice/object_01b.png,1,1,,,,,,,,,,
2104,,prac_directmemory_phase,582013,,,,practice/object_04a.png,,,49,,,1,,practice/object_04b.png,practice/object_02b.png,practice/object_02a.png,practice/object_04b.png,1,1,,,,,,,,,,
4260,,prac_directmemory_phase,586281,,,,practice/object_02a.png,,,51,,,0,,practice/object_02b.png,practice/object_01b.png,practice/object_03a.png,practice/object_02b.png,0,0.75,,,,,,,,,,
8797,,practice_feedback,595087,,,,practice_feedback,0,,,,,,,,,,,,,,,,,,,,,,
2108,,last_instruct,597200,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),600706,,,,black_plus_sign,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),601780,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,602286,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,603227,,,,black_plus_sign,,,null,,,,1,,,,,,,,,,,,,,,,
null,,prac_color_black,603333,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),606837,,,,black_plus_sign,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,607631,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,608134,,,,blue,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
1700,,prac_rt_thecrossant_black,609211,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,609315,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),612821,,,,black_plus_sign,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,613616,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,614119,,,,green,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
1665,,prac_rt_thecrossant_black,615039,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,615143,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),618647,,,,black_plus_sign,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,619442,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,619945,,,,blue,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
1644,,prac_rt_thecrossant_black,621527,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,621630,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
5983,,instruct_dir_01,627618,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,
1676,,instruct_dir_2,629297,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
2528,,instruct_dir_3,631828,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
2039,,instruct_dir_4,633871,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,633973,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
1521,,intro_0,635497,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
2438,,prac_directmemory_phase,637938,,,,practice/object_03a.png,,,50,,,1,,practice/object_02a.png,practice/object_03b.png,practice/object_01b.png,practice/object_03b.png,1,1,,,,,,,,,,
4384,,prac_directmemory_phase,642328,,,,practice/object_01a.png,,,50,,,1,,practice/object_02a.png,practice/object_01b.png,practice/object_03b.png,practice/object_01b.png,1,1,,,,,,,,,,
1857,,prac_directmemory_phase,644188,,,,practice/object_04a.png,,,49,,,1,,practice/object_04b.png,practice/object_02b.png,practice/object_02a.png,practice/object_04b.png,1,1,,,,,,,,,,
8877,,prac_directmemory_phase,653071,,,,practice/object_02a.png,,,49,,,1,,practice/object_02b.png,practice/object_01b.png,practice/object_03a.png,practice/object_02b.png,1,1,,,,,,,,,,
5137,,practice_feedback,658214,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,
10909,,proceed_actualTask,669130,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,
4910,,last_inst,674049,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,677556,,,,black_plus_sign,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,678354,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,678859,,,,green,,,null,object_15a.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,680076,,,,black_plus_sign,,,null,,,,,,,,,,NaN,,,,,,,,,,
null,,color_black1,680183,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,683697,,,,black_plus_sign,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,684558,,,,green,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,685064,,,,green,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,
1469,,rt_thecrossant_black1,686217,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,
null,,color_black1,686322,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,689829,,,,black_plus_sign,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,690531,,,,green,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,691035,,,,green,,,null,object_05a.png,object_09b.png,,,,,,,,,,,,,,,,,,
1638,,rt_thecrossant_black1,692347,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,
null,,color_black1,692454,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,695964,,,,black_plus_sign,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,696748,,,,green,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,697251,,,,green,,,null,object_07a.png,object_06c.png,,,,,,,,,,,,,,,,,,
1464,,rt_thecrossant_black1,698477,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,
null,,color_black1,698583,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,702087,,,,black_plus_sign,,,null,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,702792,,,,green,,,null,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,703295,,,,green,,,null,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,
1087,,rt_thecrossant_black1,704600,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,
null,,color_black1,704706,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,708210,,,,black_plus_sign,,,null,object_14c.png,object_09c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,709311,,,,green,,,null,object_14c.png,object_09c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,709813,,,,green,,,null,object_14c.png,object_09c.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,710718,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,
null,,color_black1,710822,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,714326,,,,black_plus_sign,,,null,object_04b.png,object_02b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,714939,,,,blue,,,null,object_04b.png,object_02b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,715445,,,,blue,,,null,object_04b.png,object_02b.png,,,,,,,,,,,,,,,,,,
1722,,rt_thecrossant_black1,716839,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,
null,,color_black1,716942,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,720447,,,,black_plus_sign,,,null,object_04a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,721118,,,,blue,,,null,object_04a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,721621,,,,blue,,,null,object_04a.png,object_03a.png,,,,,,,,,,,,,,,,,,
1515,,rt_thecrossant_black1,722959,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,
null,,color_black1,723063,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,726571,,,,black_plus_sign,,,null,object_03c.png,object_07c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,727316,,,,blue,,,null,object_03c.png,object_07c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,727822,,,,blue,,,null,object_03c.png,object_07c.png,,,,,,,,,,,,,,,,,,
1878,,rt_thecrossant_black1,729090,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,
null,,color_black1,729194,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,732698,,,,black_plus_sign,,,null,object_11c.png,object_14b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,733657,,,,blue,,,null,object_11c.png,object_14b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,734160,,,,blue,,,null,object_11c.png,object_14b.png,,,,,,,,,,,,,,,,,,
1652,,rt_thecrossant_black1,735207,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,
null,,color_black1,735311,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,738815,,,,black_plus_sign,,,null,object_01b.png,object_01a.png,,,,,,,,,,,,,,,,,,
