rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,completion_code
688.2000000476837,,prac_atten_color_black,156485,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,,
null,,prac_atten_color_black,157421,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color,158368,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,,
168.10000002384186,,prac_atten_color_black,160370,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,,
null,,prac_atten_color_black,160828,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color,161337,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,
null,,prac_atten_color_black,163340,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
15754.200000047684,,attentioncheck_help,179097,,,,,,,,instruct,,,32,,,,,,,,,,,,
null,,prac_atten_color_black,179995,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color,180804,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,,
null,,prac_atten_color_black,182807,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
19124.5,,attentioncheck_help,201934,,,,,,,,instruct,,,32,,,,,,,,,,,,
null,,prac_atten_color_black,202530,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color,203184,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,,
923.4000000357628,,prac_atten_color_black,205186,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,,
null,,prac_atten_color_black,205938,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color,206513,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,
113.60000002384186,,prac_atten_color_black,208516,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,
null,,prac_atten_color_black,209347,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
775.5999999642372,,prac_atten_color,210417,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,
null,,prac_atten_color_black,212419,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color_black,212753,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
670,,prac_atten_color,213720,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,
null,,prac_atten_color_black,215722,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color_black,216163,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
819.0999999642372,,prac_atten_color,217154,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,
null,,prac_atten_color_black,219157,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
12066.699999988079,,attentioncheck_feedback,231227,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,,
20315.30000001192,,last_instruct,251543,,,,,,,,instruct,,,32,,,,,,,,,,,,
null,,prac_learn_phase(without_color),255046,,,,,,,,black_plus_sign,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_black_cross(without_color),256099,,,,,,,,green,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,256602,,,,,,,,green,,,null,object_05b.png,object_11a.png,,,,,,,,,,
1633.2999999523163,,prac_rt_thecrossant_black,257556,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,
null,,prac_color_black,257660,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),261164,,,,,,,,black_plus_sign,,,null,object_15c.png,object_02a.png,,,,,,,,,,
null,,black_cross(without_color)1,262203,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,262706,,,,,,,,green,,,null,object_15c.png,object_02a.png,,,,,,,,,,
1558,,prac_rt_thecrossant_black,264197,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,
null,,prac_color_black,264301,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),267805,,,,,,,,black_plus_sign,,,null,object_14a.png,object_12b.png,,,,,,,,,,
null,,black_cross(without_color)1,268845,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,269347,,,,,,,,blue,,,null,object_14a.png,object_12b.png,,,,,,,,,,
886.6999999880791,,prac_rt_thecrossant_black,270665,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,270768,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),274272,,,,,,,,black_plus_sign,,,null,object_10c.png,object_06b.png,,,,,,,,,,
null,,black_cross(without_color)1,275322,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,275824,,,,,,,,green,,,null,object_10c.png,object_06b.png,,,,,,,,,,
964.5,,prac_rt_thecrossant_black,276893,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,
null,,prac_color_black,276997,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
16256.799999952316,,instruct_dir_01,293257,,,,,,,,instruct,0,Next,,,,,,,,,,,,,
61693.5,,instruct_dir_2,354951,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
7776.200000047684,,instruct_dir_3,362729,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
7496.800000011921,,instruct_dir_4,370227,,,,,,,,instruct,1,Start,,,,,,,,,,,,,
null,,thebreak,370329,,,,,,,,<p></p>,,,null,,,,,,,,,,,,
2406.400000035763,,intro_0,372737,,,,,,,,instruct,,,32,,,,,,,,,,,,
6947.5,,prac_directmemory_phase,379686,,,,,,,,practice/object_02b.png,,,51,,,0,,practice/object_02a.png,practice/object_03a.png,practice/object_01a.png,practice/object_02a.png,0,0,,
3849.900000035763,,prac_directmemory_phase,383541,,,,,,,,practice/object_03b.png,,,49,,,0,,practice/object_02a.png,practice/object_04a.png,practice/object_03a.png,practice/object_03a.png,0,0,,
5138.200000047684,,prac_directmemory_phase,388683,,,,,,,,practice/object_04b.png,,,50,,,0,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_04a.png,0,0,,
8201.900000035763,,prac_directmemory_phase,396888,,,,,,,,practice/object_01b.png,,,49,,,0,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_01a.png,0,0,,
9232.300000011921,,practice_feedback_force_restart,406123,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1,
10464.5,,last_instruct,416589,,,,,,,,instruct,,,32,,,,,,,,,,,,
null,,prac_learn_phase(without_color),420093,,,,,,,,black_plus_sign,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_black_cross(without_color),420984,,,,,,,,green,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,421486,,,,,,,,green,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_thecrossant_black,422602,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,,
null,,prac_color_black,422705,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),426210,,,,,,,,black_plus_sign,,,null,object_15c.png,object_02a.png,,,,,,,,,,
null,,black_cross(without_color)1,427250,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,427751,,,,,,,,green,,,null,object_15c.png,object_02a.png,,,,,,,,,,
1833.699999988079,,prac_rt_thecrossant_black,429190,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,
null,,prac_color_black,429293,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),432798,,,,,,,,black_plus_sign,,,null,object_14a.png,object_12b.png,,,,,,,,,,
null,,black_cross(without_color)1,433837,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,434339,,,,,,,,blue,,,null,object_14a.png,object_12b.png,,,,,,,,,,
1680.300000011921,,prac_rt_thecrossant_black,435790,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,435893,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),439397,,,,,,,,black_plus_sign,,,null,object_10c.png,object_06b.png,,,,,,,,,,
null,,black_cross(without_color)1,440436,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,440938,,,,,,,,green,,,null,object_10c.png,object_06b.png,,,,,,,,,,
1447.0999999642372,,prac_rt_thecrossant_black,441923,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,
null,,prac_color_black,442027,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
7583.299999952316,,instruct_dir_01,449613,,,,,,,,instruct,0,Next,,,,,,,,,,,,,
4276.900000035763,,instruct_dir_2,453891,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
9305,,instruct_dir_3,463197,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
5636.5,,instruct_dir_4,468835,,,,,,,,instruct,1,Start,,,,,,,,,,,,,
null,,thebreak,468937,,,,,,,,<p></p>,,,null,,,,,,,,,,,,
54162.80000001192,,intro_0,523101,,,,,,,,instruct,,,32,,,,,,,,,,,,
6107.099999964237,,prac_directmemory_phase,529210,,,,,,,,practice/object_02b.png,,,49,,,1,,practice/object_02a.png,practice/object_03a.png,practice/object_01a.png,practice/object_02a.png,1,1,,
3715.399999976158,,prac_directmemory_phase,532929,,,,,,,,practice/object_03b.png,,,51,,,1,,practice/object_02a.png,practice/object_04a.png,practice/object_03a.png,practice/object_03a.png,1,1,,
6130.199999988079,,prac_directmemory_phase,539063,,,,,,,,practice/object_04b.png,,,50,,,0,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_04a.png,0,0.6666666666666666,,
3457.7999999523163,,prac_directmemory_phase,542524,,,,,,,,practice/object_01b.png,,,51,,,1,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_01a.png,1,0.75,,
10309,,practice_feedback,552836,,,,,,,,practice_feedback,0,,,,,,,,,,,,,,
6854.800000011921,,last_instruct,559692,,,,,,,,instruct,,,32,,,,,,,,,,,,
null,,prac_learn_phase(without_color),563195,,,,,,,,black_plus_sign,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_black_cross(without_color),563745,,,,,,,,green,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,564247,,,,,,,,green,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_thecrossant_black,565704,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,,
null,,prac_color_black,565807,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),569312,,,,,,,,black_plus_sign,,,null,object_15c.png,object_02a.png,,,,,,,,,,
null,,black_cross(without_color)1,570352,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,570854,,,,,,,,green,,,null,object_15c.png,object_02a.png,,,,,,,,,,
805.1000000238419,,prac_rt_thecrossant_black,572113,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,
null,,prac_color_black,572217,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),575721,,,,,,,,black_plus_sign,,,null,object_14a.png,object_12b.png,,,,,,,,,,
null,,black_cross(without_color)1,576761,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,577263,,,,,,,,blue,,,null,object_14a.png,object_12b.png,,,,,,,,,,
1558.6000000238419,,prac_rt_thecrossant_black,578514,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,578617,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),582121,,,,,,,,black_plus_sign,,,null,object_10c.png,object_06b.png,,,,,,,,,,
null,,black_cross(without_color)1,583161,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,583664,,,,,,,,green,,,null,object_10c.png,object_06b.png,,,,,,,,,,
867,,prac_rt_thecrossant_black,585076,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,
null,,prac_color_black,585180,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
6148.900000035763,,instruct_dir_01,591332,,,,,,,,instruct,0,Next,,,,,,,,,,,,,
3471,,instruct_dir_2,594805,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
3710.399999976158,,instruct_dir_3,598516,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
2794.800000011921,,instruct_dir_4,601313,,,,,,,,instruct,1,Start,,,,,,,,,,,,,
null,,thebreak,601415,,,,,,,,<p></p>,,,null,,,,,,,,,,,,
3534.300000011921,,intro_0,604951,,,,,,,,instruct,,,32,,,,,,,,,,,,
5300.5,,prac_directmemory_phase,610253,,,,,,,,practice/object_02b.png,,,49,,,1,,practice/object_02a.png,practice/object_03a.png,practice/object_01a.png,practice/object_02a.png,1,1,,
3788.600000023842,,prac_directmemory_phase,614044,,,,,,,,practice/object_03b.png,,,51,,,1,,practice/object_02a.png,practice/object_04a.png,practice/object_03a.png,practice/object_03a.png,1,1,,
3507.2999999523163,,prac_directmemory_phase,617555,,,,,,,,practice/object_04b.png,,,49,,,1,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_04a.png,1,1,,
3762.099999964237,,prac_directmemory_phase,621320,,,,,,,,practice/object_01b.png,,,51,,,1,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_01a.png,1,1,,
9637,,practice_feedback,630959,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,
10935.200000047684,,proceed_actualTask,641895,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,
15894.899999976158,,last_inst,657791,,,,,,,,last_inst,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)1,661295,,,,,,,,black_plus_sign,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,black_cross(without_color)1,662336,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,rt_plussign_withcolor1,662838,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,rt_thecrossant_black1,663806,,,,,,,,black_plus_sign,,,null,,,,,,,,,,NaN,,
null,,color_black1,663912,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,667416,,,,,,,,black_plus_sign,,,null,object_15c.png,object_02a.png,,,,,,,,,,
null,,black_cross(without_color)1,667922,,,,,,,,blue,,,null,object_15c.png,object_02a.png,,,,,,,,,,
null,,rt_plussign_withcolor1,668424,,,,,,,,blue,,,null,object_15c.png,object_02a.png,,,,,,,,,,
1255.199999988079,,rt_thecrossant_black1,669923,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black1,670026,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,673531,,,,,,,,black_plus_sign,,,null,object_14a.png,object_12b.png,,,,,,,,,,
null,,black_cross(without_color)1,674252,,,,,,,,green,,,null,object_14a.png,object_12b.png,,,,,,,,,,
null,,rt_plussign_withcolor1,674755,,,,,,,,green,,,null,object_14a.png,object_12b.png,,,,,,,,,,
1071.199999988079,,rt_thecrossant_black1,676041,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,676144,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,679647,,,,,,,,black_plus_sign,,,null,object_10c.png,object_06b.png,,,,,,,,,,
null,,black_cross(without_color)1,680502,,,,,,,,green,,,null,object_10c.png,object_06b.png,,,,,,,,,,
null,,rt_plussign_withcolor1,681004,,,,,,,,green,,,null,object_10c.png,object_06b.png,,,,,,,,,,
1057.300000011921,,rt_thecrossant_black1,682155,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,682259,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,685762,,,,,,,,black_plus_sign,,,null,object_01a.png,object_03c.png,,,,,,,,,,
null,,black_cross(without_color)1,686714,,,,,,,,green,,,null,object_01a.png,object_03c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,687217,,,,,,,,green,,,null,object_01a.png,object_03c.png,,,,,,,,,,
1200.199999988079,,rt_thecrossant_black1,688271,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,688374,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,691879,,,,,,,,black_plus_sign,,,null,object_07a.png,object_10a.png,,,,,,,,,,
null,,black_cross(without_color)1,692507,,,,,,,,blue,,,null,object_07a.png,object_10a.png,,,,,,,,,,
null,,rt_plussign_withcolor1,693009,,,,,,,,blue,,,null,object_07a.png,object_10a.png,,,,,,,,,,
1866.5,,rt_thecrossant_black1,694388,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black1,694491,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,697995,,,,,,,,black_plus_sign,,,null,object_13a.png,object_08b.png,,,,,,,,,,
null,,black_cross(without_color)1,698874,,,,,,,,green,,,null,object_13a.png,object_08b.png,,,,,,,,,,
null,,rt_plussign_withcolor1,699378,,,,,,,,green,,,null,object_13a.png,object_08b.png,,,,,,,,,,
1151,,rt_thecrossant_black1,700505,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,700609,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,704118,,,,,,,,black_plus_sign,,,null,object_04b.png,object_12a.png,,,,,,,,,,
null,,black_cross(without_color)1,705110,,,,,,,,green,,,null,object_04b.png,object_12a.png,,,,,,,,,,
null,,rt_plussign_withcolor1,705612,,,,,,,,green,,,null,object_04b.png,object_12a.png,,,,,,,,,,
null,,rt_thecrossant_black1,706628,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,
null,,color_black1,706731,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,710247,,,,,,,,black_plus_sign,,,null,object_07c.png,object_06a.png,,,,,,,,,,
null,,black_cross(without_color)1,710942,,,,,,,,blue,,,null,object_07c.png,object_06a.png,,,,,,,,,,
null,,rt_plussign_withcolor1,711445,,,,,,,,blue,,,null,object_07c.png,object_06a.png,,,,,,,,,,
null,,rt_thecrossant_black1,712756,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,
null,,warning_page,717760,,,,,,,,warning,,,null,,,,,,,,,,,,
null,,color_black1,717862,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,721366,,,,,,,,black_plus_sign,,,null,object_11b.png,object_05c.png,,,,,,,,,,
null,,black_cross(without_color)1,721817,,,,,,,,green,,,null,object_11b.png,object_05c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,722319,,,,,,,,green,,,null,object_11b.png,object_05c.png,,,,,,,,,,
1682.199999988079,,rt_thecrossant_black1,723874,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,723976,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,727480,,,,,,,,black_plus_sign,,,null,object_09b.png,object_01c.png,,,,,,,,,,
null,,black_cross(without_color)1,728344,,,,,,,,green,,,null,object_09b.png,object_01c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,728846,,,,,,,,green,,,null,object_09b.png,object_01c.png,,,,,,,,,,
827.1000000238419,,rt_thecrossant_black1,729989,,,,,,,,black_plus_sign,,,49,,,0,,,,,,,0.875,,
null,,color_black1,730093,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,733597,,,,,,,,black_plus_sign,,,null,object_11c.png,object_08c.png,,,,,,,,,,
null,,black_cross(without_color)1,734427,,,,,,,,blue,,,null,object_11c.png,object_08c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,734931,,,,,,,,blue,,,null,object_11c.png,object_08c.png,,,,,,,,,,
1480.4000000357628,,rt_thecrossant_black1,736107,,,,,,,,black_plus_sign,,,50,,,0,,,,,,,0.7777777777777778,,
null,,warning_page,741109,,,,,,,,warning,,,null,,,,,,,,,,,,
null,,color_black1,741211,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,744716,,,,,,,,black_plus_sign,,,null,object_04a.png,object_03b.png,,,,,,,,,,
null,,black_cross(without_color)1,745664,,,,,,,,green,,,null,object_04a.png,object_03b.png,,,,,,,,,,
null,,rt_plussign_withcolor1,746174,,,,,,,,green,,,null,object_04a.png,object_03b.png,,,,,,,,,,
null,,rt_thecrossant_black1,747232,,,,,,,,black_plus_sign,,,null,,,,,,,,,,0.7777777777777778,,
null,,warning_page,752236,,,,,,,,warning,,,null,,,,,,,,,,,,
null,,color_black1,752337,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,755839,,,,,,,,black_plus_sign,,,null,object_03a.png,object_06c.png,,,,,,,,,,
null,,black_cross(without_color)1,756424,,,,,,,,blue,,,null,object_03a.png,object_06c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,756926,,,,,,,,blue,,,null,object_03a.png,object_06c.png,,,,,,,,,,
null,,rt_thecrossant_black1,758347,,,,,,,,black_plus_sign,,,null,,,,,,,,,,0.7777777777777778,,
null,,color_black1,758448,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,761950,,,,,,,,black_plus_sign,,,null,object_14c.png,object_05a.png,,,,,,,,,,
null,,black_cross(without_color)1,762746,,,,,,,,green,,,null,object_14c.png,object_05a.png,,,,,,,,,,
null,,rt_plussign_withcolor1,763247,,,,,,,,green,,,null,object_14c.png,object_05a.png,,,,,,,,,,
null,,rt_thecrossant_black1,764457,,,,,,,,black_plus_sign,,,null,,,,,,,,,,0.7777777777777778,,
17825.30000001192,,html-keyboard-response,782284,,,,,,,,<p>Unfortunately, you do not qualify to continue this experiment. Your completion code is <strong>CHULV336</strong>. Please return the task for the partially payment</p><p>Please press <strong>SpaceBar</strong> to close the window after you have copied the code. You will be paid for your time up to now.</p>,,,32,,,,,,,,,,,,CHULV336
