rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,completion_code
null,,prac_atten_color_black,230305,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
695.0999999046326,,prac_atten_color,231300,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,
null,,prac_atten_color_black,233302,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color_black,233712,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
770,,prac_atten_color,234517,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,
null,,prac_atten_color_black,236519,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color_black,237117,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
675.0999999046326,,prac_atten_color,237806,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,
null,,prac_atten_color_black,239808,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color_black,240522,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
590.3999998569489,,prac_atten_color,241223,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,
null,,prac_atten_color_black,243225,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_atten_color_black,243927,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
962,,prac_atten_color,244917,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,50,,,,,,,,,,,,
1235.1999998092651,,prac_atten_color_black,246919,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,
13448.599999904633,,attentioncheck_feedback,260369,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,,
20100.39999985695,,last_instruct,280470,,,,,,,,instruct,,,32,,,,,,,,,,,,
null,,prac_learn_phase(without_color),283972,,,,,,,,black_plus_sign,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_black_cross(without_color),284570,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,285071,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
1291.7999999523163,,prac_rt_thecrossant_black,286478,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,286580,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),290082,,,,,,,,black_plus_sign,,,null,object_11c.png,object_15a.png,,,,,,,,,,
null,,black_cross(without_color)1,290831,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,291333,,,,,,,,blue,,,null,object_11c.png,object_15a.png,,,,,,,,,,
1476.4000000953674,,prac_rt_thecrossant_black,292776,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,292877,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),296381,,,,,,,,black_plus_sign,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,black_cross(without_color)1,297131,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,297632,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
899.6000001430511,,prac_rt_thecrossant_black,298782,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,298884,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),302387,,,,,,,,black_plus_sign,,,null,object_03a.png,object_02c.png,,,,,,,,,,
null,,black_cross(without_color)1,303135,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,303637,,,,,,,,blue,,,null,object_03a.png,object_02c.png,,,,,,,,,,
1155.8000001907349,,prac_rt_thecrossant_black,304805,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,304907,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
29803.599999904633,,instruct_dir_01,334712,,,,,,,,instruct,0,Next,,,,,,,,,,,,,
31667.099999904633,,instruct_dir_2,366380,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
9028.200000047684,,instruct_dir_3,375409,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
18448.89999985695,,instruct_dir_4,393859,,,,,,,,instruct,1,Start,,,,,,,,,,,,,
null,,thebreak,393960,,,,,,,,<p></p>,,,null,,,,,,,,,,,,
2057.4000000953674,,intro_0,396019,,,,,,,,instruct,,,32,,,,,,,,,,,,
3446.5999999046326,,prac_directmemory_phase,399466,,,,,,,,practice/object_04b.png,,,51,,,1,,practice/object_03a.png,practice/object_02a.png,practice/object_04a.png,practice/object_04a.png,1,1,,
3601.800000190735,,prac_directmemory_phase,403070,,,,,,,,practice/object_03b.png,,,49,,,1,,practice/object_03a.png,practice/object_01a.png,practice/object_02a.png,practice/object_03a.png,1,1,,
3598.399999856949,,prac_directmemory_phase,406670,,,,,,,,practice/object_02b.png,,,50,,,0,,practice/object_02a.png,practice/object_04a.png,practice/object_01a.png,practice/object_02a.png,0,0.6666666666666666,,
2462.7999999523163,,prac_directmemory_phase,409135,,,,,,,,practice/object_01b.png,,,49,,,0,,practice/object_02a.png,practice/object_03a.png,practice/object_01a.png,practice/object_01a.png,0,0.5,,
13506.700000047684,,practice_feedback_force_restart,422643,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1,
16543.5,,last_instruct,439187,,,,,,,,instruct,,,32,,,,,,,,,,,,
null,,prac_learn_phase(without_color),442688,,,,,,,,black_plus_sign,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_black_cross(without_color),443608,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,444109,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
665.7000000476837,,prac_rt_thecrossant_black,445194,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,445296,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),448798,,,,,,,,black_plus_sign,,,null,object_11c.png,object_15a.png,,,,,,,,,,
null,,black_cross(without_color)1,449547,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,450048,,,,,,,,blue,,,null,object_11c.png,object_15a.png,,,,,,,,,,
1283.0999999046326,,prac_rt_thecrossant_black,451094,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,451196,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),454697,,,,,,,,black_plus_sign,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,black_cross(without_color)1,455446,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,455947,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
1206.5,,prac_rt_thecrossant_black,456918,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,457020,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),460522,,,,,,,,black_plus_sign,,,null,object_03a.png,object_02c.png,,,,,,,,,,
null,,black_cross(without_color)1,461270,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,461772,,,,,,,,blue,,,null,object_03a.png,object_02c.png,,,,,,,,,,
1672.3999998569489,,prac_rt_thecrossant_black,463345,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,463449,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
6225.299999952316,,instruct_dir_01,469675,,,,,,,,instruct,0,Next,,,,,,,,,,,,,
5102.200000047684,,instruct_dir_2,474778,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
5192.900000095367,,instruct_dir_3,479972,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
8764.5,,instruct_dir_4,488738,,,,,,,,instruct,1,Start,,,,,,,,,,,,,
null,,thebreak,488846,,,,,,,,<p></p>,,,null,,,,,,,,,,,,
2512.0999999046326,,intro_0,491359,,,,,,,,instruct,,,32,,,,,,,,,,,,
2966.899999856949,,prac_directmemory_phase,494327,,,,,,,,practice/object_04b.png,,,49,,,0,,practice/object_03a.png,practice/object_02a.png,practice/object_04a.png,practice/object_04a.png,0,0,,
4166.399999856949,,prac_directmemory_phase,498495,,,,,,,,practice/object_03b.png,,,51,,,0,,practice/object_03a.png,practice/object_01a.png,practice/object_02a.png,practice/object_03a.png,0,0,,
4103.200000047684,,prac_directmemory_phase,502600,,,,,,,,practice/object_02b.png,,,51,,,0,,practice/object_02a.png,practice/object_04a.png,practice/object_01a.png,practice/object_02a.png,0,0,,
3069.7000000476837,,prac_directmemory_phase,505671,,,,,,,,practice/object_01b.png,,,51,,,1,,practice/object_02a.png,practice/object_03a.png,practice/object_01a.png,practice/object_01a.png,1,0.25,,
10758.299999952316,,practice_feedback_force_restart,516430,,,,,,,,practice_feedback,0,,,,,,,,,,,,,2,
8756.300000190735,,last_instruct,525187,,,,,,,,instruct,,,32,,,,,,,,,,,,
null,,prac_learn_phase(without_color),528690,,,,,,,,black_plus_sign,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_black_cross(without_color),529319,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,529821,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
1544.1000001430511,,prac_rt_thecrossant_black,531210,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,531311,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),534813,,,,,,,,black_plus_sign,,,null,object_11c.png,object_15a.png,,,,,,,,,,
null,,black_cross(without_color)1,535568,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,536069,,,,,,,,blue,,,null,object_11c.png,object_15a.png,,,,,,,,,,
965.2000000476837,,prac_rt_thecrossant_black,536989,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,537090,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),540593,,,,,,,,black_plus_sign,,,null,object_05b.png,object_11a.png,,,,,,,,,,
null,,black_cross(without_color)1,541341,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,541842,,,,,,,,blue,,,null,object_05b.png,object_11a.png,,,,,,,,,,
1215.2000000476837,,prac_rt_thecrossant_black,542965,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,543067,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),546569,,,,,,,,black_plus_sign,,,null,object_03a.png,object_02c.png,,,,,,,,,,
null,,black_cross(without_color)1,547319,,,,,,,,blue,,,null,object_13c.png,object_05c.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,547820,,,,,,,,blue,,,null,object_03a.png,object_02c.png,,,,,,,,,,
1124.7999999523163,,prac_rt_thecrossant_black,549294,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,
null,,prac_color_black,549396,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,
2179.5,,instruct_dir_01,551576,,,,,,,,instruct,0,Next,,,,,,,,,,,,,
2820,,instruct_dir_2,554397,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
4679.099999904633,,instruct_dir_3,559077,,,,,,,,instruct,1,Next,,,,,,,,,,,,,
2608.9000000953674,,instruct_dir_4,561688,,,,,,,,instruct,1,Start,,,,,,,,,,,,,
null,,thebreak,561790,,,,,,,,<p></p>,,,null,,,,,,,,,,,,
2136.899999856949,,intro_0,563928,,,,,,,,instruct,,,32,,,,,,,,,,,,
2974.7999999523163,,prac_directmemory_phase,566904,,,,,,,,practice/object_04b.png,,,49,,,0,,practice/object_03a.png,practice/object_02a.png,practice/object_04a.png,practice/object_04a.png,0,0,,
5517.900000095367,,prac_directmemory_phase,572423,,,,,,,,practice/object_03b.png,,,51,,,0,,practice/object_03a.png,practice/object_01a.png,practice/object_02a.png,practice/object_03a.png,0,0,,
3510.7999999523163,,prac_directmemory_phase,575936,,,,,,,,practice/object_02b.png,,,49,,,1,,practice/object_02a.png,practice/object_04a.png,practice/object_01a.png,practice/object_02a.png,1,0.3333333333333333,,
3970.7000000476837,,prac_directmemory_phase,579908,,,,,,,,practice/object_01b.png,,,51,,,1,,practice/object_02a.png,practice/object_03a.png,practice/object_01a.png,practice/object_01a.png,1,0.5,,
12790.900000095367,,html-keyboard-response,592700,,,,,,,,<p>Unfortunately, you do not qualify to continue this experiment. Please return the experiment<p>Please press <strong>SpaceBar</strong> to close the window.</p>,,,32,,,,,,,,,,,,C78LSMTN
