rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,prac_atten_color_black,344784,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
495.90000009536743,,prac_atten_color,345362,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,347364,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,348189,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
394.59999990463257,,prac_atten_color,349031,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,351032,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
8977.699999928474,,attentioncheck_help,360011,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,360572,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
632.3000000715256,,prac_atten_color,361507,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,363508,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,363976,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
580.0999999046326,,prac_atten_color,364594,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,366597,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,367382,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
468.5,,prac_atten_color,368083,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,370084,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,370787,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
577.2999999523163,,prac_atten_color,371470,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,373472,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,374193,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,374615,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,
184.39999997615814,,prac_atten_color_black,376617,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,377598,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
566.2000000476837,,prac_atten_color,378550,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,380552,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,381002,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
489.89999997615814,,prac_atten_color,382102,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,384103,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
18295.700000047684,,attentioncheck_feedback,402399,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,,,,,,,,,,
14021.200000047684,,last_instruct,416421,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),419922,,,,,,,,black_plus_sign,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),420595,,,,,,,,green,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,421109,,,,,,,,green,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
1208.1999999284744,,prac_rt_thecrossant_black,422441,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,422542,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),426044,,,,,,,,black_plus_sign,,,null,object_05a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,426548,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,427049,,,,,,,,blue,,,null,object_05a.png,object_03a.png,,,,,,,,,,,,,,,,,,
908.3000000715256,,prac_rt_thecrossant_black,428627,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,428729,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),432230,,,,,,,,black_plus_sign,,,null,object_10b.png,object_11b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,432734,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,433236,,,,,,,,blue,,,null,object_10b.png,object_11b.png,,,,,,,,,,,,,,,,,,
727.3000000715256,,prac_rt_thecrossant_black,434601,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,434702,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),438208,,,,,,,,black_plus_sign,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,438711,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
423.90000009536743,,prac_rt_plussign_withcolor,439212,,,,,,,,green,,,50,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,440592,,,,,,,,black_plus_sign,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,440694,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
13742.700000047684,,instruct_dir_01,454437,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,
15130.699999928474,,instruct_dir_2,469569,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
29144.600000023842,,instruct_dir_3,498714,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
16120.699999928474,,instruct_dir_4,514836,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,514938,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
1787.2999999523163,,intro_0,516726,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
4367.5,,prac_directmemory_phase,521094,,,,,,,,practice/object_03b.png,,,50,,,0,,practice/object_01a.png,practice/object_04a.png,practice/object_03a.png,practice/object_03a.png,0,0,,,,,,,,,,
3566.5,,prac_directmemory_phase,524662,,,,,,,,practice/object_04b.png,,,51,,,0,,practice/object_04a.png,practice/object_03a.png,practice/object_02a.png,practice/object_04a.png,0,0,,,,,,,,,,
2497,,prac_directmemory_phase,527160,,,,,,,,practice/object_01b.png,,,49,,,1,,practice/object_01a.png,practice/object_02a.png,practice/object_04a.png,practice/object_01a.png,1,0.3333333333333333,,,,,,,,,,
2912.899999976158,,prac_directmemory_phase,530074,,,,,,,,practice/object_02b.png,,,49,,,0,,practice/object_04a.png,practice/object_02a.png,practice/object_03a.png,practice/object_02a.png,0,0.25,,,,,,,,,,
6015.5,,practice_feedback_force_restart,536090,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1,,,,,,,,,
1926.5,,last_instruct,538017,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),541519,,,,,,,,black_plus_sign,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),542614,,,,,,,,green,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,543115,,,,,,,,green,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
1899.8000000715256,,prac_rt_thecrossant_black,544034,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,544142,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),547646,,,,,,,,black_plus_sign,,,null,object_05a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,548149,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,548650,,,,,,,,blue,,,null,object_05a.png,object_03a.png,,,,,,,,,,,,,,,,,,
1971.5,,prac_rt_thecrossant_black,549703,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,549805,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),553307,,,,,,,,black_plus_sign,,,null,object_10b.png,object_11b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,553811,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,554313,,,,,,,,blue,,,null,object_10b.png,object_11b.png,,,,,,,,,,,,,,,,,,
1096.1000000238419,,prac_rt_thecrossant_black,555288,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,555389,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),558891,,,,,,,,black_plus_sign,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,559395,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,559896,,,,,,,,green,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,
1347.8999999761581,,prac_rt_thecrossant_black,561407,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,561509,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
5817.200000047684,,instruct_dir_01,567327,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,
1777,,instruct_dir_2,569105,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
3097.8000000715256,,instruct_dir_3,572204,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
2866.5,,instruct_dir_4,575071,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,575173,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
1842,,intro_0,577015,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
1959.8000000715256,,prac_directmemory_phase,578975,,,,,,,,practice/object_03b.png,,,49,,,0,,practice/object_01a.png,practice/object_04a.png,practice/object_03a.png,practice/object_03a.png,0,0,,,,,,,,,,
2506.5,,prac_directmemory_phase,581483,,,,,,,,practice/object_04b.png,,,50,,,0,,practice/object_04a.png,practice/object_03a.png,practice/object_02a.png,practice/object_04a.png,0,0,,,,,,,,,,
1907.6000000238419,,prac_directmemory_phase,583391,,,,,,,,practice/object_01b.png,,,49,,,1,,practice/object_01a.png,practice/object_02a.png,practice/object_04a.png,practice/object_01a.png,1,0.3333333333333333,,,,,,,,,,
2776.399999976158,,prac_directmemory_phase,586169,,,,,,,,practice/object_02b.png,,,50,,,1,,practice/object_04a.png,practice/object_02a.png,practice/object_03a.png,practice/object_02a.png,1,0.5,,,,,,,,,,
12658.100000023842,,practice_feedback_force_restart,598828,,,,,,,,practice_feedback,0,,,,,,,,,,,,,2,,,,,,,,,
3817.2000000476837,,last_instruct,602646,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),606147,,,,,,,,black_plus_sign,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),606637,,,,,,,,green,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,607139,,,,,,,,green,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
1229.6000000238419,,prac_rt_thecrossant_black,608652,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,608754,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),612255,,,,,,,,black_plus_sign,,,null,object_05a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,612760,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,613262,,,,,,,,blue,,,null,object_05a.png,object_03a.png,,,,,,,,,,,,,,,,,,
836.7000000476837,,prac_rt_thecrossant_black,614835,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,614936,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),618438,,,,,,,,black_plus_sign,,,null,object_10b.png,object_11b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,618941,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,619444,,,,,,,,blue,,,null,object_10b.png,object_11b.png,,,,,,,,,,,,,,,,,,
602.1999999284744,,prac_rt_thecrossant_black,620683,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,620784,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),624286,,,,,,,,black_plus_sign,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,624789,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,625300,,,,,,,,green,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,
892.3999999761581,,prac_rt_thecrossant_black,626850,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,prac_color_black,626951,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
22028.600000023842,,instruct_dir_01,648981,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,
5459.100000023842,,instruct_dir_2,654441,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
2897,,instruct_dir_3,657339,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,
1653,,instruct_dir_4,658993,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,659095,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
1225.6999999284744,,intro_0,660321,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
4154.099999904633,,prac_directmemory_phase,664476,,,,,,,,practice/object_03b.png,,,51,,,1,,practice/object_01a.png,practice/object_04a.png,practice/object_03a.png,practice/object_03a.png,1,1,,,,,,,,,,
3053.5,,prac_directmemory_phase,667531,,,,,,,,practice/object_04b.png,,,49,,,1,,practice/object_04a.png,practice/object_03a.png,practice/object_02a.png,practice/object_04a.png,1,1,,,,,,,,,,
3208.2999999523163,,prac_directmemory_phase,670740,,,,,,,,practice/object_01b.png,,,49,,,1,,practice/object_01a.png,practice/object_02a.png,practice/object_04a.png,practice/object_01a.png,1,1,,,,,,,,,,
3281.6999999284744,,prac_directmemory_phase,674023,,,,,,,,practice/object_02b.png,,,50,,,1,,practice/object_04a.png,practice/object_02a.png,practice/object_03a.png,practice/object_02a.png,1,1,,,,,,,,,,
6118.799999952316,,practice_feedback,680143,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,
10439,,proceed_actualTask,690583,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,
19384.200000047684,,last_inst,709968,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,713469,,,,,,,,black_plus_sign,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,713972,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,714475,,,,,,,,blue,,,null,object_08c.png,object_12a.png,,,,,,,,,,,,,,,,,,
590.7000000476837,,rt_thecrossant_black1,715974,,,,,,,,black_plus_sign,,,50,,,0,,,,,,,0,,,,,,,,,,
null,,color_black1,716075,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,719577,,,,,,,,black_plus_sign,,,null,object_05a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,720252,,,,,,,,green,,,null,object_05a.png,object_03a.png,,,,,,,,,,,,,,,,,,
450.5,,rt_plussign_withcolor1,720753,,,,,,,,green,,,50,object_05a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,722081,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.5,,,,,,,,,,
null,,color_black1,722183,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,725684,,,,,,,,black_plus_sign,,,null,object_10b.png,object_11b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,726284,,,,,,,,blue,,,null,object_10b.png,object_11b.png,,,,,,,,,,,,,,,,,,
470.7000000476837,,rt_plussign_withcolor1,726785,,,,,,,,blue,,,49,object_10b.png,object_11b.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,728190,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.6666666666666666,,,,,,,,,,
null,,color_black1,728292,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,731794,,,,,,,,black_plus_sign,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,732872,,,,,,,,blue,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,733373,,,,,,,,blue,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,
761.6000000238419,,rt_thecrossant_black1,734299,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.75,,,,,,,,,,
null,,color_black1,734401,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,737903,,,,,,,,black_plus_sign,,,null,object_03c.png,object_14c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,738390,,,,,,,,blue,,,null,object_03c.png,object_14c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,738892,,,,,,,,blue,,,null,object_03c.png,object_14c.png,,,,,,,,,,,,,,,,,,
1254.8999999761581,,rt_thecrossant_black1,740408,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.8,,,,,,,,,,
null,,color_black1,740511,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,744013,,,,,,,,black_plus_sign,,,null,object_10c.png,object_06c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,744513,,,,,,,,green,,,null,object_10c.png,object_06c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,745015,,,,,,,,green,,,null,object_10c.png,object_06c.png,,,,,,,,,,,,,,,,,,
675.3999999761581,,rt_thecrossant_black1,746516,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.8333333333333334,,,,,,,,,,
null,,color_black1,746619,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,750120,,,,,,,,black_plus_sign,,,null,object_15a.png,object_03c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,750835,,,,,,,,blue,,,null,object_15a.png,object_03c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,751336,,,,,,,,blue,,,null,object_15a.png,object_03c.png,,,,,,,,,,,,,,,,,,
1034,,rt_thecrossant_black1,752624,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.8571428571428571,,,,,,,,,,
null,,color_black1,752725,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,756227,,,,,,,,black_plus_sign,,,null,object_04a.png,object_05a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,756952,,,,,,,,blue,,,null,object_04a.png,object_05a.png,,,,,,,,,,,,,,,,,,
487.7999999523163,,rt_plussign_withcolor1,757454,,,,,,,,blue,,,49,object_04a.png,object_05a.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,758733,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.875,,,,,,,,,,
null,,color_black1,758835,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,762337,,,,,,,,black_plus_sign,,,null,object_07c.png,object_10a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,762758,,,,,,,,blue,,,null,object_07c.png,object_10a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,763260,,,,,,,,blue,,,null,object_07c.png,object_10a.png,,,,,,,,,,,,,,,,,,
1070.3999999761581,,rt_thecrossant_black1,764841,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.8888888888888888,,,,,,,,,,
null,,color_black1,764943,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,768445,,,,,,,,black_plus_sign,,,null,object_04b.png,object_11a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,769257,,,,,,,,green,,,null,object_04b.png,object_11a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,769759,,,,,,,,green,,,null,object_04b.png,object_11a.png,,,,,,,,,,,,,,,,,,
709.8000000715256,,rt_thecrossant_black1,770950,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9,,,,,,,,,,
null,,color_black1,771051,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,774553,,,,,,,,black_plus_sign,,,null,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,775147,,,,,,,,blue,,,null,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,775649,,,,,,,,blue,,,null,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,,
1140,,rt_thecrossant_black1,777058,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9090909090909091,,,,,,,,,,
null,,color_black1,777160,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,780663,,,,,,,,black_plus_sign,,,null,object_12b.png,object_12c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,781435,,,,,,,,blue,,,null,object_12b.png,object_12c.png,,,,,,,,,,,,,,,,,,
432.10000002384186,,rt_plussign_withcolor1,781937,,,,,,,,blue,,,49,object_12b.png,object_12c.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,783168,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.9166666666666666,,,,,,,,,,
null,,color_black1,783270,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,786773,,,,,,,,black_plus_sign,,,null,object_15b.png,object_05b.png,,,,,,,,,,,,,,,,,,
