rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,prac_atten_color,423959,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,
338.59999999403954,,prac_atten_color_black,425960,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,426518,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
633.7999999970198,,prac_atten_color,427281,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,429283,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,429924,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,430517,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,
61.20000000298023,,prac_atten_color_black,432518,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,433332,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
455.40000000596046,,prac_atten_color,434432,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,436435,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,436740,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
434.09999999403954,,prac_atten_color,437705,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,439706,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,440146,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
536.0999999940395,,prac_atten_color,440888,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,442890,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,443551,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
383.30000001192093,,prac_atten_color,444034,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,446037,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,446958,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,447468,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,
23.299999997019768,,prac_atten_color_black,449469,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,450364,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
450.30000001192093,,prac_atten_color,451209,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,453210,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,453778,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
560.4000000059605,,prac_atten_color,454651,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,456652,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
9047.300000011921,,attentioncheck_feedback,465701,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,,,,,,,,,
21387.79999999702,,last_instruct,487089,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),490604,,,,,,,,black_plus_sign,,,null,object_11b.png,object_09a.png,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),491182,,,,,,,,blue,,,null,object_11b.png,object_09a.png,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,491683,,,,,,,,blue,,,null,object_11b.png,object_09a.png,,,,,,,,,,,,,,,,,
1340.7000000029802,,prac_rt_thecrossant_black,493111,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,
null,,prac_color_black,493213,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),496715,,,,,,,,black_plus_sign,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,497228,,,,,,,,blue,,,null,object_11b.png,object_09a.png,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,497729,,,,,,,,green,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,
1755.0999999940395,,prac_rt_thecrossant_black,498894,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,
null,,prac_color_black,498996,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),502499,,,,,,,,black_plus_sign,,,null,object_13c.png,object_08a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,503012,,,,,,,,blue,,,null,object_11b.png,object_09a.png,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,503513,,,,,,,,green,,,null,object_13c.png,object_08a.png,,,,,,,,,,,,,,,,,
1214.5,,prac_rt_thecrossant_black,505005,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,
null,,prac_color_black,505107,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),508610,,,,,,,,black_plus_sign,,,null,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,509123,,,,,,,,blue,,,null,object_11b.png,object_09a.png,,,,,,,,,,,,,,,,,
496.19999998807907,,prac_rt_plussign_withcolor,509624,,,,,,,,green,,,50,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,511005,,,,,,,,black_plus_sign,,,null,,,1,1,,,,,,,,,,,,,,,
null,,prac_color_black,511106,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
26450.70000000298,,instruct_dir_01,537558,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,
13716.10000000894,,instruct_dir_2,551275,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,
11852.29999999702,,instruct_dir_3,563128,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,
24060,,instruct_dir_4,587189,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,
null,,thebreak,587290,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,
2035.0999999940395,,intro_0,589326,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,
9273.89999999106,,prac_directmemory_phase,598601,,,,,,,,practice/object_03a.png,,,51,,,1,,practice/object_02b.png,practice/object_01a.png,practice/object_03b.png,practice/object_03b.png,1,1,,,,,,,,,
8859.20000000298,,prac_directmemory_phase,607462,,,,,,,,practice/object_01a.png,,,50,,,1,,practice/object_04a.png,practice/object_01b.png,practice/object_04b.png,practice/object_01b.png,1,1,,,,,,,,,
null,,prac_directmemory_phase,622463,,,,,,,,practice/object_02a.png,,,null,,,0,,practice/object_02b.png,practice/object_01b.png,practice/object_04a.png,practice/object_02b.png,0,0.6666666666666666,,,,,,,,,
null,,warning_page,627465,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,
4591.899999991059,,prac_directmemory_phase,632057,,,,,,,,practice/object_04a.png,,,49,,,1,,practice/object_04b.png,practice/object_03b.png,practice/object_01a.png,practice/object_04b.png,1,0.75,,,,,,,,,
8628.59999999404,,practice_feedback,640687,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,
17322.10000000894,,proceed_actualTask,658010,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,
47860.70000000298,,last_inst,705871,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,709373,,,,,,,,black_plus_sign,,,null,object_11b.png,object_09a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,709886,,,,,,,,blue,,,null,object_11b.png,object_09a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,710387,,,,,,,,blue,,,null,object_11b.png,object_09a.png,,,,,,,,,,,,,,,,,
1114.7999999970198,,rt_thecrossant_black1,711878,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,711981,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,715483,,,,,,,,black_plus_sign,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,716284,,,,,,,,green,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,716785,,,,,,,,green,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,
664.5,,rt_thecrossant_black1,717989,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,718091,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,721593,,,,,,,,black_plus_sign,,,null,object_13c.png,object_08a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,722193,,,,,,,,blue,,,null,object_13c.png,object_08a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,722695,,,,,,,,blue,,,null,object_13c.png,object_08a.png,,,,,,,,,,,,,,,,,
1226.4000000059605,,rt_thecrossant_black1,724098,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,724200,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,727702,,,,,,,,black_plus_sign,,,null,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,728115,,,,,,,,green,,,null,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,728617,,,,,,,,green,,,null,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,
1031.1000000089407,,rt_thecrossant_black1,730209,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,730311,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,733814,,,,,,,,black_plus_sign,,,null,object_03c.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,734786,,,,,,,,green,,,null,object_03c.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,735287,,,,,,,,green,,,null,object_03c.png,object_04c.png,,,,,,,,,,,,,,,,,
781.7000000029802,,rt_thecrossant_black1,736318,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,736420,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,739922,,,,,,,,black_plus_sign,,,null,object_10a.png,object_15c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,740500,,,,,,,,blue,,,null,object_10a.png,object_15c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,741002,,,,,,,,blue,,,null,object_10a.png,object_15c.png,,,,,,,,,,,,,,,,,
1235.5999999940395,,rt_thecrossant_black1,742432,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,742533,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,746035,,,,,,,,black_plus_sign,,,null,object_01c.png,object_03a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,746591,,,,,,,,blue,,,null,object_01c.png,object_03a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,747094,,,,,,,,blue,,,null,object_01c.png,object_03a.png,,,,,,,,,,,,,,,,,
985.2000000029802,,rt_thecrossant_black1,748546,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,748649,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,752151,,,,,,,,black_plus_sign,,,null,object_12b.png,object_05a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,753249,,,,,,,,green,,,null,object_12b.png,object_05a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,753750,,,,,,,,green,,,null,object_12b.png,object_05a.png,,,,,,,,,,,,,,,,,
811.3999999910593,,rt_thecrossant_black1,754666,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,754769,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,758271,,,,,,,,black_plus_sign,,,null,object_05c.png,object_09c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,758882,,,,,,,,green,,,null,object_05c.png,object_09c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,759390,,,,,,,,green,,,null,object_05c.png,object_09c.png,,,,,,,,,,,,,,,,,
1431.7999999970198,,rt_thecrossant_black1,760783,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,760885,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,764387,,,,,,,,black_plus_sign,,,null,object_04a.png,object_12c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,764859,,,,,,,,green,,,null,object_04a.png,object_12c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,765360,,,,,,,,green,,,null,object_04a.png,object_12c.png,,,,,,,,,,,,,,,,,
971.4000000059605,,rt_thecrossant_black1,766894,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,766996,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,770499,,,,,,,,black_plus_sign,,,null,object_10a.png,object_12a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,771502,,,,,,,,green,,,null,object_10a.png,object_12a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,772004,,,,,,,,green,,,null,object_10a.png,object_12a.png,,,,,,,,,,,,,,,,,
681.5,,rt_thecrossant_black1,773005,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,773106,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,776608,,,,,,,,black_plus_sign,,,null,object_07a.png,object_03b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,777500,,,,,,,,blue,,,null,object_07a.png,object_03b.png,,,,,,,,,,,,,,,,,
349.29999999701977,,rt_plussign_withcolor1,778002,,,,,,,,blue,,,49,object_07a.png,object_03b.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,779113,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,779214,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,782717,,,,,,,,black_plus_sign,,,null,object_01b.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,783138,,,,,,,,blue,,,null,object_01b.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,783640,,,,,,,,blue,,,null,object_01b.png,object_02b.png,,,,,,,,,,,,,,,,,
1208.0999999940395,,rt_thecrossant_black1,785221,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,785323,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,788825,,,,,,,,black_plus_sign,,,null,object_04a.png,object_15b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,789235,,,,,,,,blue,,,null,object_04a.png,object_15b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,789736,,,,,,,,blue,,,null,object_04a.png,object_15b.png,,,,,,,,,,,,,,,,,
703.3999999910593,,rt_thecrossant_black1,791330,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,791433,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,794936,,,,,,,,black_plus_sign,,,null,object_03a.png,object_08b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,795556,,,,,,,,blue,,,null,object_03a.png,object_08b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,796058,,,,,,,,blue,,,null,object_03a.png,object_08b.png,,,,,,,,,,,,,,,,,
595.1000000089407,,rt_thecrossant_black1,797441,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,797544,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,801045,,,,,,,,black_plus_sign,,,null,object_06a.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,801867,,,,,,,,blue,,,null,object_06a.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,802370,,,,,,,,blue,,,null,object_06a.png,object_06b.png,,,,,,,,,,,,,,,,,
764.2999999970198,,rt_thecrossant_black1,803551,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,803652,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,807163,,,,,,,,black_plus_sign,,,null,object_05a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,807812,,,,,,,,blue,,,null,object_05a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,808313,,,,,,,,blue,,,null,object_05a.png,object_11a.png,,,,,,,,,,,,,,,,,
1021.2999999970198,,rt_thecrossant_black1,809668,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,809770,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,813272,,,,,,,,black_plus_sign,,,null,object_07b.png,object_05b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,814095,,,,,,,,blue,,,null,object_07b.png,object_05b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,814608,,,,,,,,blue,,,null,object_07b.png,object_05b.png,,,,,,,,,,,,,,,,,
940.2000000029802,,rt_thecrossant_black1,815791,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,815893,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,819396,,,,,,,,black_plus_sign,,,null,object_07c.png,object_10c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,819887,,,,,,,,green,,,null,object_07c.png,object_10c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,820389,,,,,,,,green,,,null,object_07c.png,object_10c.png,,,,,,,,,,,,,,,,,
1181.5999999940395,,rt_thecrossant_black1,821901,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,822002,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,825506,,,,,,,,black_plus_sign,,,null,object_14b.png,object_08a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,826590,,,,,,,,green,,,null,object_14b.png,object_08a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,827105,,,,,,,,green,,,null,object_14b.png,object_08a.png,,,,,,,,,,,,,,,,,
784.2000000029802,,rt_thecrossant_black1,828025,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,828127,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,831629,,,,,,,,black_plus_sign,,,null,object_02a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,832056,,,,,,,,blue,,,null,object_02a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,832558,,,,,,,,blue,,,null,object_02a.png,object_10b.png,,,,,,,,,,,,,,,,,
1182.1000000089407,,rt_thecrossant_black1,834135,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,834237,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,837738,,,,,,,,black_plus_sign,,,null,object_06c.png,object_13b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,838418,,,,,,,,green,,,null,object_06c.png,object_13b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,838920,,,,,,,,green,,,null,object_06c.png,object_13b.png,,,,,,,,,,,,,,,,,
679.3000000119209,,rt_thecrossant_black1,840245,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,840348,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,843851,,,,,,,,black_plus_sign,,,null,object_11b.png,object_13a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,844940,,,,,,,,blue,,,null,object_11b.png,object_13a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,845442,,,,,,,,blue,,,null,object_11b.png,object_13a.png,,,,,,,,,,,,,,,,,
827.3999999910593,,rt_thecrossant_black1,846358,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,846462,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,849964,,,,,,,,black_plus_sign,,,null,object_07a.png,object_14c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,850880,,,,,,,,blue,,,null,object_07a.png,object_14c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,851382,,,,,,,,blue,,,null,object_07a.png,object_14c.png,,,,,,,,,,,,,,,,,
1213.5999999940395,,rt_thecrossant_black1,852481,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,852583,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,856085,,,,,,,,black_plus_sign,,,null,object_01a.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,857167,,,,,,,,blue,,,null,object_01a.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,857669,,,,,,,,blue,,,null,object_01a.png,object_07c.png,,,,,,,,,,,,,,,,,
1193,,rt_thecrossant_black1,858591,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,858693,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,862196,,,,,,,,black_plus_sign,,,null,object_08c.png,object_09c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,863018,,,,,,,,blue,,,null,object_08c.png,object_09c.png,,,,,,,,,,,,,,,,,
492.40000000596046,,rt_plussign_withcolor1,863519,,,,,,,,blue,,,49,object_08c.png,object_09c.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,864702,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,864804,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,868306,,,,,,,,black_plus_sign,,,null,object_02a.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,868986,,,,,,,,blue,,,null,object_02a.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,869488,,,,,,,,blue,,,null,object_02a.png,object_02c.png,,,,,,,,,,,,,,,,,
1072.2000000029802,,rt_thecrossant_black1,870812,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
