rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,rt_plussign_withcolor1,447303,,,,,,,,green,,,null,object_03b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
1127.1999999284744,,rt_thecrossant_black1,448621,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,448723,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,452227,,,,,,,,black_plus_sign,,,null,object_10a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,452631,,,,,,,,blue,,,null,object_10a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,453133,,,,,,,,blue,,,null,object_10a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
1122.7999999523163,,rt_thecrossant_black1,454737,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,454839,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,458342,,,,,,,,black_plus_sign,,,null,object_15c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,459185,,,,,,,,blue,,,null,object_15c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,459687,,,,,,,,blue,,,null,object_15c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,460849,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,460952,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,464454,,,,,,,,black_plus_sign,,,null,object_14a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,465254,,,,,,,,green,,,null,object_14a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,465758,,,,,,,,green,,,null,object_14a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
1256.8000000715256,,rt_thecrossant_black1,466962,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,467064,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,470566,,,,,,,,black_plus_sign,,,null,object_09c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,471178,,,,,,,,blue,,,null,object_09c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,471681,,,,,,,,blue,,,null,object_09c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
1142.3999999761581,,rt_thecrossant_black1,473073,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,473176,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,476678,,,,,,,,black_plus_sign,,,null,object_02b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,477225,,,,,,,,green,,,null,object_02b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,477727,,,,,,,,green,,,null,object_02b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,479186,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,479290,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,482793,,,,,,,,black_plus_sign,,,null,object_08a.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,483249,,,,,,,,green,,,null,object_08a.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,483751,,,,,,,,green,,,null,object_08a.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,485302,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,warning_page,490305,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black1,490408,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,493912,,,,,,,,black_plus_sign,,,null,object_06c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,494610,,,,,,,,blue,,,null,object_06c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,495113,,,,,,,,blue,,,null,object_06c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
818.3000000715256,,rt_thecrossant_black1,496421,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,496525,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,500028,,,,,,,,black_plus_sign,,,null,object_14c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,500566,,,,,,,,green,,,null,object_14c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,501068,,,,,,,,green,,,null,object_14c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
1067.3000000715256,,rt_thecrossant_black1,502536,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,502638,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,506140,,,,,,,,black_plus_sign,,,null,object_03c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,506579,,,,,,,,blue,,,null,object_03c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,507081,,,,,,,,blue,,,null,object_03c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
1242.9000000953674,,rt_thecrossant_black1,508646,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,508752,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,512255,,,,,,,,black_plus_sign,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,513307,,,,,,,,green,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,513809,,,,,,,,green,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1013.5999999046326,,rt_thecrossant_black1,514764,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,514867,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,518370,,,,,,,,black_plus_sign,,,null,object_02c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,518856,,,,,,,,green,,,null,object_02c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,519371,,,,,,,,green,,,null,object_02c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1617.5,,rt_thecrossant_black1,520891,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,520994,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,524498,,,,,,,,black_plus_sign,,,null,object_10b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,525384,,,,,,,,blue,,,null,object_10b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,525889,,,,,,,,blue,,,null,object_10b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
942.7000000476837,,rt_thecrossant_black1,527008,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,527111,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,530615,,,,,,,,black_plus_sign,,,null,object_04a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,531190,,,,,,,,blue,,,null,object_04a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,531692,,,,,,,,blue,,,null,object_04a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
2009.7999999523163,,rt_thecrossant_black1,533123,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,533227,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,533333,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1770.1999999284744,,intro_0,535105,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
6892.899999976158,,directmemory_phase1,541999,,,,,,,,object_07c.png,,,49,,,,1,object_08b.png,object_15c.png,object_04a.png,object_08b.png,,1,,1,,,,,,,,,,,
6525.599999904633,,directmemory_phase1,548527,,,,,,,,object_12a.png,,,49,,,,0,object_04a.png,object_03c.png,object_03b.png,object_03c.png,,0.5,,0,,,,,,,,,,,
4132.299999952316,,directmemory_phase1,552663,,,,,,,,object_14b.png,,,50,,,,0,object_06c.png,object_04a.png,object_09c.png,object_06c.png,,0.3333333333333333,,0,,,,,,,,,,,
5191.900000095367,,directmemory_phase1,557859,,,,,,,,object_07a.png,,,51,,,,0,object_03b.png,object_08a.png,object_09c.png,object_03b.png,,0.25,,0,,,,,,,,,,,
2521.5999999046326,,directmemory_phase1,560384,,,,,,,,object_03a.png,,,49,,,,1,object_09c.png,object_02c.png,object_06c.png,object_09c.png,,0.4,,1,,,,,,,,,,,
3603.7999999523163,,directmemory_phase1,563992,,,,,,,,object_08c.png,,,49,,,,0,object_03b.png,object_10b.png,object_13c.png,object_10b.png,,0.3333333333333333,,0,,,,,,,,,,,
3742.5,,directmemory_phase1,567738,,,,,,,,object_02a.png,,,51,,,,0,object_09c.png,object_15c.png,object_04a.png,object_15c.png,,0.2857142857142857,,0,,,,,,,,,,,
