rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,prac_rt_plussign_withcolor,526036,,,,,,,,blue,,,null,object_04a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,527392,,,,,,,,black_plus_sign,,,null,,,,0.8,,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,527494,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),530997,,,,,,,,black_plus_sign,,,null,object_09c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,532021,,,,,,,,blue,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,532523,,,,,,,,blue,,,null,object_09c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,533827,,,,,,,,black_plus_sign,,,null,,,,0.8,,,,,,,,,,,,,,,,,,,,
null,,warning_page,538831,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,538933,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),542439,,,,,,,,black_plus_sign,,,null,object_10a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,543463,,,,,,,,blue,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,543965,,,,,,,,green,,,null,object_10a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
1565.199999988079,,prac_rt_thecrossant_black,544933,,,,,,,,black_plus_sign,,,50,,,1,0.8333333333333334,,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,545035,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
5841.699999988079,,instruct_dir_01,550878,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,,
2782.400000035763,,instruct_dir_2,553661,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,
2982.699999988079,,instruct_dir_3,556645,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,
2607.199999988079,,instruct_dir_4,559254,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,559356,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
2248.300000011921,,intro_0,561607,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
4029.2000000476837,,prac_directmemory_phase,565638,,,,,,,,practice/object_02b.png,,,50,,,1,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_02a.png,1,1,,,,,,,,,,,,,,
2987.2999999523163,,prac_directmemory_phase,568629,,,,,,,,practice/object_04b.png,,,50,,,1,,practice/object_01a.png,practice/object_04a.png,practice/object_02a.png,practice/object_04a.png,1,1,,,,,,,,,,,,,,
2607,,prac_directmemory_phase,571239,,,,,,,,practice/object_03b.png,,,50,,,1,,practice/object_01a.png,practice/object_03a.png,practice/object_02a.png,practice/object_03a.png,1,1,,,,,,,,,,,,,,
4234.699999988079,,prac_directmemory_phase,575475,,,,,,,,practice/object_01b.png,,,49,,,1,,practice/object_01a.png,practice/object_03a.png,practice/object_04a.png,practice/object_01a.png,1,1,,,,,,,,,,,,,,
21822.80000001192,,practice_feedback,597302,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,,,,,
27631.80000001192,,proceed_actualTask,624935,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,,,,,
19898.19999998808,,last_inst,644835,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,648338,,,,,,,,black_plus_sign,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,649363,,,,,,,,blue,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,649866,,,,,,,,blue,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
1511.699999988079,,rt_thecrossant_black1,650849,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,650952,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,654454,,,,,,,,black_plus_sign,,,null,object_04a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,655065,,,,,,,,blue,,,null,object_04a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,655567,,,,,,,,blue,,,null,object_04a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
763.4000000357628,,rt_thecrossant_black1,656964,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,657067,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,660570,,,,,,,,black_plus_sign,,,null,object_09c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,661206,,,,,,,,green,,,null,object_09c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
467.89999997615814,,rt_plussign_withcolor1,661708,,,,,,,,green,,,50,object_09c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,663078,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,663181,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,666685,,,,,,,,black_plus_sign,,,null,object_10a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,667136,,,,,,,,green,,,null,object_10a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,667638,,,,,,,,green,,,null,object_10a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
885.1999999880791,,rt_thecrossant_black1,669193,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,669300,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,672805,,,,,,,,black_plus_sign,,,null,object_01c.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,673589,,,,,,,,blue,,,null,object_01c.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,674092,,,,,,,,blue,,,null,object_01c.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
894.2000000476837,,rt_thecrossant_black1,675316,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,675417,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,678919,,,,,,,,black_plus_sign,,,null,object_04c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,679879,,,,,,,,green,,,null,object_04c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,680382,,,,,,,,green,,,null,object_04c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
943.1000000238419,,rt_thecrossant_black1,681425,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,681528,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,685032,,,,,,,,black_plus_sign,,,null,object_13a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,685718,,,,,,,,green,,,null,object_13a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,686221,,,,,,,,green,,,null,object_13a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,,
1078,,rt_thecrossant_black1,687539,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,687642,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,691147,,,,,,,,black_plus_sign,,,null,object_13c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,692083,,,,,,,,blue,,,null,object_13c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,692590,,,,,,,,blue,,,null,object_13c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
1071,,rt_thecrossant_black1,693658,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,693761,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,697265,,,,,,,,black_plus_sign,,,null,object_03c.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,697801,,,,,,,,green,,,null,object_03c.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,698309,,,,,,,,green,,,null,object_03c.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,,
1274.6000000238419,,rt_thecrossant_black1,699780,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,699881,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,703384,,,,,,,,black_plus_sign,,,null,object_03b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,704016,,,,,,,,blue,,,null,object_03b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,704518,,,,,,,,blue,,,null,object_03b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
1034.0999999642372,,rt_thecrossant_black1,705892,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,705994,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,709497,,,,,,,,black_plus_sign,,,null,object_03a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,710337,,,,,,,,green,,,null,object_03a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,710839,,,,,,,,green,,,null,object_03a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
847.0999999642372,,rt_thecrossant_black1,712004,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,712105,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,715608,,,,,,,,black_plus_sign,,,null,object_07b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,716329,,,,,,,,green,,,null,object_07b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,716832,,,,,,,,green,,,null,object_07b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
1024.300000011921,,rt_thecrossant_black1,718120,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,718223,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,721729,,,,,,,,black_plus_sign,,,null,object_09b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,722281,,,,,,,,green,,,null,object_09b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,722783,,,,,,,,green,,,null,object_09b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
1197.1000000238419,,rt_thecrossant_black1,724245,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,724347,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,727856,,,,,,,,black_plus_sign,,,null,object_04b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,728899,,,,,,,,blue,,,null,object_04b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,729401,,,,,,,,blue,,,null,object_04b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
1040,,rt_thecrossant_black1,730364,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,730467,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,733970,,,,,,,,black_plus_sign,,,null,object_01a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,734472,,,,,,,,green,,,null,object_01a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,734989,,,,,,,,green,,,null,object_01a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,,
1410.9000000357628,,rt_thecrossant_black1,736499,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,736603,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,736707,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
2651.600000023842,,intro_0,739361,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
4076.800000011921,,directmemory_phase1,743440,,,,,,,,object_08b.png,,,51,,,1,,object_04c.png,object_10a.png,object_13a.png,object_13a.png,,1,,1,,,,,,,,,,,,
3186.699999988079,,directmemory_phase1,746631,,,,,,,,object_07a.png,,,49,,,1,,object_03c.png,object_04a.png,object_04c.png,object_03c.png,,1,,1,,,,,,,,,,,,
4756.300000011921,,directmemory_phase1,751391,,,,,,,,object_11a.png,,,50,,,0,,object_04a.png,object_03b.png,object_09b.png,object_09b.png,,0.6666666666666666,,0,,,,,,,,,,,,
1900.4000000357628,,directmemory_phase1,753295,,,,,,,,object_10c.png,,,49,,,0,,object_01a.png,object_09c.png,object_01c.png,object_01c.png,,0.5,,0,,,,,,,,,,,,
2516.699999988079,,directmemory_phase1,755814,,,,,,,,object_02b.png,,,50,,,1,,object_09c.png,object_03b.png,object_07b.png,object_03b.png,,0.6,,1,,,,,,,,,,,,
