rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,prac_color_black,724958,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
24892.5,,instruct_dir_01,749855,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,
27610.70000001788,,instruct_dir_2,777475,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,
6066.5,,instruct_dir_3,783547,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,
8922,,instruct_dir_4,792475,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,
null,,thebreak,792580,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,
1953,,intro_0,794535,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,
3085.800000011921,,prac_directmemory_phase,797623,,,,practice/object_04a.png,,,51,,,1,,practice/object_02b.png,practice/object_03a.png,practice/object_04b.png,practice/object_04b.png,1,1,,,,,,,,,
2084.0999999940395,,prac_directmemory_phase,799714,,,,practice/object_02a.png,,,50,,,1,,practice/object_04a.png,practice/object_02b.png,practice/object_01b.png,practice/object_02b.png,1,1,,,,,,,,,
3510.0999999940395,,prac_directmemory_phase,803230,,,,practice/object_03a.png,,,50,,,1,,practice/object_01a.png,practice/object_03b.png,practice/object_01b.png,practice/object_03b.png,1,1,,,,,,,,,
2376.5999999940395,,prac_directmemory_phase,805610,,,,practice/object_01a.png,,,50,,,1,,practice/object_04a.png,practice/object_01b.png,practice/object_03b.png,practice/object_01b.png,1,1,,,,,,,,,
4852.0999999940395,,practice_feedback,810467,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,
5471.199999988079,,proceed_actualTask,815942,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,
2451,,last_inst,818396,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,821908,,,,black_plus_sign,,,null,object_05c.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,822924,,,,blue,,,null,object_05c.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,823433,,,,blue,,,null,object_05c.png,object_01b.png,,,,,,,,,,,,,,,,,
877.1999999880791,,rt_thecrossant_black1,824426,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,824530,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,828042,,,,black_plus_sign,,,null,object_09b.png,object_03c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,828959,,,,blue,,,null,object_09b.png,object_03c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,829462,,,,blue,,,null,object_09b.png,object_03c.png,,,,,,,,,,,,,,,,,
830.9000000059605,,rt_thecrossant_black1,830565,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,830669,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,834189,,,,black_plus_sign,,,null,object_07b.png,object_05a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,834847,,,,green,,,null,object_07b.png,object_05a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,835357,,,,green,,,null,object_07b.png,object_05a.png,,,,,,,,,,,,,,,,,
1107.4000000059605,,rt_thecrossant_black1,836711,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,836814,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,840322,,,,black_plus_sign,,,null,object_09c.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,841415,,,,blue,,,null,object_09c.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,841919,,,,blue,,,null,object_09c.png,object_02c.png,,,,,,,,,,,,,,,,,
907.6999999880791,,rt_thecrossant_black1,842846,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,842952,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,846463,,,,black_plus_sign,,,null,object_06b.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,847471,,,,green,,,null,object_06b.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,847974,,,,green,,,null,object_06b.png,object_07c.png,,,,,,,,,,,,,,,,,
1417.0999999940395,,rt_thecrossant_black1,848982,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,849139,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,852651,,,,black_plus_sign,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,853186,,,,green,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,853695,,,,green,,,null,object_02a.png,object_11a.png,,,,,,,,,,,,,,,,,
1298.3999999761581,,rt_thecrossant_black1,855186,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,855289,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,858802,,,,black_plus_sign,,,null,object_04c.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,859347,,,,green,,,null,object_04c.png,object_14b.png,,,,,,,,,,,,,,,,,
466.5,,rt_plussign_withcolor1,859850,,,,green,,,50,object_04c.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,861320,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,861423,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,864936,,,,black_plus_sign,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,865860,,,,blue,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,866363,,,,blue,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,
680.5,,rt_thecrossant_black1,867449,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,867553,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,871063,,,,black_plus_sign,,,null,object_15c.png,object_08a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,872074,,,,blue,,,null,object_15c.png,object_08a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,872584,,,,blue,,,null,object_15c.png,object_08a.png,,,,,,,,,,,,,,,,,
1080,,rt_thecrossant_black1,873588,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,873692,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,877197,,,,black_plus_sign,,,null,object_10b.png,object_07a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,877925,,,,blue,,,null,object_10b.png,object_07a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,878435,,,,blue,,,null,object_10b.png,object_07a.png,,,,,,,,,,,,,,,,,
1178.5999999940395,,rt_thecrossant_black1,879726,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,879830,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,883334,,,,black_plus_sign,,,null,object_05c.png,object_01a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,884198,,,,green,,,null,object_05c.png,object_01a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,884701,,,,green,,,null,object_05c.png,object_01a.png,,,,,,,,,,,,,,,,,
1008.1000000238419,,rt_thecrossant_black1,885864,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,885967,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,889477,,,,black_plus_sign,,,null,object_03b.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,890171,,,,blue,,,null,object_03b.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,890674,,,,blue,,,null,object_03b.png,object_11b.png,,,,,,,,,,,,,,,,,
1056.199999988079,,rt_thecrossant_black1,891997,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,892100,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,895617,,,,black_plus_sign,,,null,object_05b.png,object_15a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,896107,,,,blue,,,null,object_05b.png,object_15a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,896616,,,,blue,,,null,object_05b.png,object_15a.png,,,,,,,,,,,,,,,,,
860.1999999880791,,rt_thecrossant_black1,898145,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,898249,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,901754,,,,black_plus_sign,,,null,object_04a.png,object_15c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,902308,,,,green,,,null,object_04a.png,object_15c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,902811,,,,green,,,null,object_04a.png,object_15c.png,,,,,,,,,,,,,,,,,
827.1999999880791,,rt_thecrossant_black1,904268,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,904372,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,907885,,,,black_plus_sign,,,null,object_02a.png,object_10a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,908763,,,,blue,,,null,object_02a.png,object_10a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,909273,,,,blue,,,null,object_02a.png,object_10a.png,,,,,,,,,,,,,,,,,
709.9000000059605,,rt_thecrossant_black1,910409,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,910513,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,914034,,,,black_plus_sign,,,null,object_04b.png,object_12b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,914928,,,,green,,,null,object_04b.png,object_12b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,915432,,,,green,,,null,object_04b.png,object_12b.png,,,,,,,,,,,,,,,,,
1124.7000000178814,,rt_thecrossant_black1,916546,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,916650,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,920155,,,,black_plus_sign,,,null,object_14c.png,object_08b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,921081,,,,green,,,null,object_14c.png,object_08b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,921584,,,,green,,,null,object_14c.png,object_08b.png,,,,,,,,,,,,,,,,,
1056,,rt_thecrossant_black1,922673,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,922779,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,926291,,,,black_plus_sign,,,null,object_07b.png,object_11c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,927368,,,,green,,,null,object_07b.png,object_11c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,927871,,,,green,,,null,object_07b.png,object_11c.png,,,,,,,,,,,,,,,,,
1112.9000000059605,,rt_thecrossant_black1,928819,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,928922,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,932434,,,,black_plus_sign,,,null,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,933063,,,,blue,,,null,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,933572,,,,blue,,,null,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,
1254.800000011921,,rt_thecrossant_black1,934955,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,935058,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,938562,,,,black_plus_sign,,,null,object_06c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,939003,,,,blue,,,null,object_06c.png,object_01c.png,,,,,,,,,,,,,,,,,
495.7999999821186,,rt_plussign_withcolor1,939507,,,,blue,,,49,object_06c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,941080,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,941184,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,944690,,,,black_plus_sign,,,null,object_04c.png,object_13b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,945674,,,,blue,,,null,object_04c.png,object_13b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,946183,,,,blue,,,null,object_04c.png,object_13b.png,,,,,,,,,,,,,,,,,
820.1999999880791,,rt_thecrossant_black1,947223,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,947327,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,950831,,,,black_plus_sign,,,null,object_09c.png,object_15b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,951923,,,,blue,,,null,object_09c.png,object_15b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,952427,,,,blue,,,null,object_09c.png,object_15b.png,,,,,,,,,,,,,,,,,
1275.800000011921,,rt_thecrossant_black1,953345,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,953448,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,956954,,,,black_plus_sign,,,null,object_09a.png,object_07a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,957491,,,,green,,,null,object_09a.png,object_07a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,957994,,,,green,,,null,object_09a.png,object_07a.png,,,,,,,,,,,,,,,,,
1369.4000000059605,,rt_thecrossant_black1,959465,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,959568,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,963072,,,,black_plus_sign,,,null,object_10c.png,object_06a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,964150,,,,blue,,,null,object_10c.png,object_06a.png,,,,,,,,,,,,,,,,,
452.39999997615814,,rt_plussign_withcolor1,964654,,,,blue,,,49,object_10c.png,object_06a.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,965584,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,965687,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,969199,,,,black_plus_sign,,,null,object_02b.png,object_04b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,969673,,,,green,,,null,object_02b.png,object_04b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,970176,,,,green,,,null,object_02b.png,object_04b.png,,,,,,,,,,,,,,,,,
1321.300000011921,,rt_thecrossant_black1,971717,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,971821,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,975333,,,,black_plus_sign,,,null,object_15a.png,object_14a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,976417,,,,blue,,,null,object_15a.png,object_14a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,976926,,,,blue,,,null,object_15a.png,object_14a.png,,,,,,,,,,,,,,,,,
625.7999999821186,,rt_thecrossant_black1,977865,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,977968,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,981480,,,,black_plus_sign,,,null,object_12c.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,982107,,,,blue,,,null,object_12c.png,object_06b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,982617,,,,blue,,,null,object_12c.png,object_06b.png,,,,,,,,,,,,,,,,,
1440.4000000059605,,rt_thecrossant_black1,984004,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,984109,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,987633,,,,black_plus_sign,,,null,object_11b.png,object_13a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,988695,,,,green,,,null,object_11b.png,object_13a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,989198,,,,green,,,null,object_11b.png,object_13a.png,,,,,,,,,,,,,,,,,
945.8999999761581,,rt_thecrossant_black1,990161,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,990266,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,993771,,,,black_plus_sign,,,null,object_12a.png,object_06a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,994768,,,,blue,,,null,object_12a.png,object_06a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,995271,,,,blue,,,null,object_12a.png,object_06a.png,,,,,,,,,,,,,,,,,
1203.7000000178814,,rt_thecrossant_black1,996288,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,996393,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,999904,,,,black_plus_sign,,,null,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1000636,,,,blue,,,null,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1001147,,,,blue,,,null,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
1201.5999999940395,,rt_thecrossant_black1,1002429,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black1,1002533,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,thebreak,1002643,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,
54898.39999997616,,intro_0,1057543,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,
6941.199999988079,,directmemory_phase1,1064487,,,,object_01a.png,,,50,,,0,,object_04c.png,object_13a.png,object_05c.png,object_05c.png,,0,0,,,,,,,,
