rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
433,,prac_atten_color,312048,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,314058,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,314658,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
464.0999999642372,,prac_atten_color,315267,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,317274,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,318091,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
409.0999999642372,,prac_atten_color,318622,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,,,,
269,,prac_atten_color_black,320630,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,321505,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,322020,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
260.39999997615814,,prac_atten_color_black,324024,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,324935,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
433.80000001192093,,prac_atten_color,325607,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,327609,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,328352,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
440,,prac_atten_color,329119,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,331128,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,331782,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,332512,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
49.89999997615814,,prac_atten_color_black,334522,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,,,,,
10050.800000011921,,attentioncheck_feedback,344574,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,,,,,,,,,,,,,
27375.30000001192,,last_instruct,371951,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),375465,,,,,,,,black_plus_sign,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),375913,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,376415,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1248.300000011921,,prac_rt_thecrossant_black,377983,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,378089,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),381603,,,,,,,,black_plus_sign,,,null,object_09b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,382380,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,382887,,,,,,,,green,,,null,object_09b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1194.9000000357628,,prac_rt_thecrossant_black,383835,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,383946,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),387452,,,,,,,,black_plus_sign,,,null,object_06c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,388224,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,388738,,,,,,,,blue,,,null,object_06c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1298.7999999523163,,prac_rt_thecrossant_black,389716,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,389830,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),393333,,,,,,,,black_plus_sign,,,null,object_08a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,394098,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
492.5,,prac_rt_plussign_withcolor,394613,,,,,,,,green,,,50,object_08a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,395559,,,,,,,,black_plus_sign,,,null,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,395668,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
27202.69999998808,,instruct_dir_01,422872,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
13669.5,,instruct_dir_2,436544,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
11198.600000023842,,instruct_dir_3,447744,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
23630.399999976158,,instruct_dir_4,471376,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,471481,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
3842.300000011921,,intro_0,475324,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
13402,,prac_directmemory_phase,488728,,,,,,,,practice/object_02a.png,,,51,,,1,,practice/object_04b.png,practice/object_04a.png,practice/object_02b.png,practice/object_02b.png,1,1,,,,,,,,,,,,,
7434.099999964237,,prac_directmemory_phase,496164,,,,,,,,practice/object_04a.png,,,50,,,0,,practice/object_03b.png,practice/object_01a.png,practice/object_04b.png,practice/object_04b.png,0,0.5,,,,,,,,,,,,,
6789.900000035763,,prac_directmemory_phase,502956,,,,,,,,practice/object_03a.png,,,51,,,0,,practice/object_04a.png,practice/object_03b.png,practice/object_04b.png,practice/object_03b.png,0,0.3333333333333333,,,,,,,,,,,,,
6853.900000035763,,prac_directmemory_phase,509812,,,,,,,,practice/object_01a.png,,,50,,,0,,practice/object_02b.png,practice/object_04a.png,practice/object_01b.png,practice/object_01b.png,0,0.25,,,,,,,,,,,,,
8806.800000011921,,practice_feedback_force_restart,518620,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1,,,,,,,,,,,,
6121.399999976158,,last_instruct,524743,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),528252,,,,,,,,black_plus_sign,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),529195,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,529701,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,530773,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,530877,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),534390,,,,,,,,black_plus_sign,,,null,object_09b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,535160,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,535673,,,,,,,,green,,,null,object_09b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1057.300000011921,,prac_rt_thecrossant_black,536929,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,537037,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),540544,,,,,,,,black_plus_sign,,,null,object_06c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,541322,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,541836,,,,,,,,blue,,,null,object_06c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1045.3999999761581,,prac_rt_thecrossant_black,543426,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,543535,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),547045,,,,,,,,black_plus_sign,,,null,object_08a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,547808,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,548313,,,,,,,,green,,,null,object_08a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
682.5,,prac_rt_thecrossant_black,549660,,,,,,,,black_plus_sign,,,49,,,0,0.8571428571428571,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,549768,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
14985.399999976158,,instruct_dir_01,564755,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
27346.19999998808,,instruct_dir_2,592103,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
7947.800000011921,,instruct_dir_3,600052,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
10077.099999964237,,instruct_dir_4,610131,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,610237,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
3122.300000011921,,intro_0,613360,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
10092,,prac_directmemory_phase,623453,,,,,,,,practice/object_02a.png,,,50,,,0,,practice/object_04b.png,practice/object_04a.png,practice/object_02b.png,practice/object_02b.png,0,0,,,,,,,,,,,,,
5580,,prac_directmemory_phase,629035,,,,,,,,practice/object_04a.png,,,50,,,0,,practice/object_03b.png,practice/object_01a.png,practice/object_04b.png,practice/object_04b.png,0,0,,,,,,,,,,,,,
7209.099999964237,,prac_directmemory_phase,636246,,,,,,,,practice/object_03a.png,,,49,,,0,,practice/object_04a.png,practice/object_03b.png,practice/object_04b.png,practice/object_03b.png,0,0,,,,,,,,,,,,,
5931.600000023842,,prac_directmemory_phase,642180,,,,,,,,practice/object_01a.png,,,50,,,0,,practice/object_02b.png,practice/object_04a.png,practice/object_01b.png,practice/object_01b.png,0,0,,,,,,,,,,,,,
7731.100000023842,,practice_feedback_force_restart,649913,,,,,,,,practice_feedback,0,,,,,,,,,,,,,2,,,,,,,,,,,,
3062.199999988079,,last_instruct,652976,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),656491,,,,,,,,black_plus_sign,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),657194,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,657700,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1197.199999988079,,prac_rt_thecrossant_black,659019,,,,,,,,black_plus_sign,,,49,,,1,0.875,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,659137,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),662652,,,,,,,,black_plus_sign,,,null,object_09b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,663421,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,663923,,,,,,,,green,,,null,object_09b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1319.8999999761581,,prac_rt_thecrossant_black,665519,,,,,,,,black_plus_sign,,,50,,,1,0.8888888888888888,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,665628,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),669141,,,,,,,,black_plus_sign,,,null,object_06c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,669914,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,670429,,,,,,,,blue,,,null,object_06c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
653.8999999761581,,prac_rt_thecrossant_black,671701,,,,,,,,black_plus_sign,,,49,,,1,0.9,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,671816,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),675333,,,,,,,,black_plus_sign,,,null,object_08a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,676096,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,676609,,,,,,,,green,,,null,object_08a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
1302.199999988079,,prac_rt_thecrossant_black,677686,,,,,,,,black_plus_sign,,,50,,,1,0.9090909090909091,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,677795,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
3226.300000011921,,instruct_dir_01,681023,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
6410.800000011921,,instruct_dir_2,687436,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
4818.199999988079,,instruct_dir_3,692257,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
5347.300000011921,,instruct_dir_4,697606,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,697718,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
3424.2000000476837,,intro_0,701143,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
9993.100000023842,,prac_directmemory_phase,711137,,,,,,,,practice/object_02a.png,,,51,,,1,,practice/object_04b.png,practice/object_04a.png,practice/object_02b.png,practice/object_02b.png,1,1,,,,,,,,,,,,,
10249.199999988079,,prac_directmemory_phase,721388,,,,,,,,practice/object_04a.png,,,51,,,1,,practice/object_03b.png,practice/object_01a.png,practice/object_04b.png,practice/object_04b.png,1,1,,,,,,,,,,,,,
4448.699999988079,,prac_directmemory_phase,725839,,,,,,,,practice/object_03a.png,,,50,,,1,,practice/object_04a.png,practice/object_03b.png,practice/object_04b.png,practice/object_03b.png,1,1,,,,,,,,,,,,,
4504.5,,prac_directmemory_phase,730345,,,,,,,,practice/object_01a.png,,,51,,,1,,practice/object_02b.png,practice/object_04a.png,practice/object_01b.png,practice/object_01b.png,1,1,,,,,,,,,,,,,
6109.699999988079,,practice_feedback,736457,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,,,,
19476.700000047684,,proceed_actualTask,755935,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,,,,
23339.5,,last_inst,779276,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,782790,,,,,,,,black_plus_sign,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,783557,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,784073,,,,,,,,blue,,,null,object_03a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1328.800000011921,,rt_thecrossant_black1,785319,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,785422,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,788925,,,,,,,,black_plus_sign,,,null,object_09b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,789556,,,,,,,,green,,,null,object_09b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,790065,,,,,,,,green,,,null,object_09b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1107.5,,rt_thecrossant_black1,791459,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,791567,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,795073,,,,,,,,black_plus_sign,,,null,object_06c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,795865,,,,,,,,blue,,,null,object_06c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,796380,,,,,,,,blue,,,null,object_06c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1215.300000011921,,rt_thecrossant_black1,797600,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,797704,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,801220,,,,,,,,black_plus_sign,,,null,object_08a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,801968,,,,,,,,blue,,,null,object_08a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,802484,,,,,,,,blue,,,null,object_08a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
1208.199999988079,,rt_thecrossant_black1,803753,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,803862,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,807377,,,,,,,,black_plus_sign,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,808116,,,,,,,,green,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,808617,,,,,,,,green,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
1464.2999999523163,,rt_thecrossant_black1,809882,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,809995,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,813502,,,,,,,,black_plus_sign,,,null,object_15b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,814083,,,,,,,,blue,,,null,object_15b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,814585,,,,,,,,blue,,,null,object_15b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
1467.800000011921,,rt_thecrossant_black1,816027,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,816135,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,819652,,,,,,,,black_plus_sign,,,null,object_14a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,820650,,,,,,,,green,,,null,object_14a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,821158,,,,,,,,green,,,null,object_14a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
1234.4000000357628,,rt_thecrossant_black1,822185,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,822287,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,825790,,,,,,,,black_plus_sign,,,null,object_11b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,826408,,,,,,,,blue,,,null,object_11b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,826909,,,,,,,,blue,,,null,object_11b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
1365.699999988079,,rt_thecrossant_black1,828309,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,828414,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,831929,,,,,,,,black_plus_sign,,,null,object_15c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,832451,,,,,,,,blue,,,null,object_15c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,832953,,,,,,,,blue,,,null,object_15c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
1445.1000000238419,,rt_thecrossant_black1,834439,,,,,,,,black_plus_sign,,,50,,,0,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black1,834548,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,838064,,,,,,,,black_plus_sign,,,null,object_10a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,839000,,,,,,,,green,,,null,object_10a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,839515,,,,,,,,green,,,null,object_10a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
672.3999999761581,,rt_thecrossant_black1,840591,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9,,,,,,,,,,,,,
null,,color_black1,840701,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,844208,,,,,,,,black_plus_sign,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,844822,,,,,,,,blue,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
