rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
711,,prac_atten_color,129133,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,131136,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,131610,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,132432,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
76,,prac_atten_color_black,134435,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,135031,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,135586,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
435,,prac_atten_color_black,137589,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,,,,,
142444.00000000006,,attentioncheck_feedback,292073,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,,,,,,,,,,,,,
7427,,last_instruct,299505,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),303015,,,,,,,,black_plus_sign,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),303946,,,,,,,,green,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,304450,,,,,,,,green,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
907,,prac_rt_thecrossant_black,305534,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,305642,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),309152,,,,,,,,black_plus_sign,,,null,object_02c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,309672,,,,,,,,blue,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,310175,,,,,,,,blue,,,null,object_02c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
914,,prac_rt_thecrossant_black,311654,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,311762,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),315271,,,,,,,,black_plus_sign,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,315791,,,,,,,,blue,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,316293,,,,,,,,green,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
835.0000000000582,,prac_rt_thecrossant_black,317233,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,317340,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),320846,,,,,,,,black_plus_sign,,,null,object_06b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,321366,,,,,,,,blue,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,321869,,,,,,,,green,,,null,object_06b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
1248,,prac_rt_thecrossant_black,323470,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,323577,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
16967,,instruct_dir_01,340553,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
10613,,instruct_dir_2,351169,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
6380.000000000058,,instruct_dir_3,357551,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
15566,,instruct_dir_4,373119,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,373222,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1517,,intro_0,374741,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3418,,prac_directmemory_phase,378161,,,,,,,,practice/object_03a.png,,,49,,,0,,practice/object_02a.png,practice/object_03b.png,practice/object_04b.png,practice/object_03b.png,0,0,,,,,,,,,,,,,
4291,,prac_directmemory_phase,382460,,,,,,,,practice/object_01a.png,,,51,,,1,,practice/object_02b.png,practice/object_04a.png,practice/object_01b.png,practice/object_01b.png,1,0.5,,,,,,,,,,,,,
2293.999999999942,,prac_directmemory_phase,384761,,,,,,,,practice/object_04a.png,,,50,,,0,,practice/object_04b.png,practice/object_03b.png,practice/object_02a.png,practice/object_04b.png,0,0.3333333333333333,,,,,,,,,,,,,
2319,,prac_directmemory_phase,387086,,,,,,,,practice/object_02a.png,,,51,,,1,,practice/object_03b.png,practice/object_03a.png,practice/object_02b.png,practice/object_02b.png,1,0.5,,,,,,,,,,,,,
6060.999999999942,,practice_feedback_force_restart,393154,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1,,,,,,,,,,,,
5210,,last_instruct,398365,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),401869,,,,,,,,black_plus_sign,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),402415,,,,,,,,green,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,402918,,,,,,,,green,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
2162,,prac_rt_thecrossant_black,404387,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,404495,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),408003,,,,,,,,black_plus_sign,,,null,object_02c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,408523,,,,,,,,blue,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,409026,,,,,,,,blue,,,null,object_02c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
925.0000000000582,,prac_rt_thecrossant_black,410527,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,410633,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),414140,,,,,,,,black_plus_sign,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,414660,,,,,,,,blue,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,415163,,,,,,,,green,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1233,,prac_rt_thecrossant_black,416153,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,416260,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),419768,,,,,,,,black_plus_sign,,,null,object_06b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,420288,,,,,,,,blue,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,420792,,,,,,,,green,,,null,object_06b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
1399.0000000000582,,prac_rt_thecrossant_black,421873,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,421980,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
3531.999999999942,,instruct_dir_01,425518,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
2130,,instruct_dir_2,427650,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
3400.999999999942,,instruct_dir_3,431053,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
5096,,instruct_dir_4,436151,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,436254,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1733,,intro_0,437990,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
5369.000000000058,,prac_directmemory_phase,443362,,,,,,,,practice/object_03a.png,,,50,,,1,,practice/object_02a.png,practice/object_03b.png,practice/object_04b.png,practice/object_03b.png,1,1,,,,,,,,,,,,,
2972,,prac_directmemory_phase,446341,,,,,,,,practice/object_01a.png,,,51,,,1,,practice/object_02b.png,practice/object_04a.png,practice/object_01b.png,practice/object_01b.png,1,1,,,,,,,,,,,,,
3271,,prac_directmemory_phase,449620,,,,,,,,practice/object_04a.png,,,49,,,1,,practice/object_04b.png,practice/object_03b.png,practice/object_02a.png,practice/object_04b.png,1,1,,,,,,,,,,,,,
4104,,prac_directmemory_phase,453731,,,,,,,,practice/object_02a.png,,,51,,,1,,practice/object_03b.png,practice/object_03a.png,practice/object_02b.png,practice/object_02b.png,1,1,,,,,,,,,,,,,
4881,,practice_feedback,458619,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,,,,
7833,,proceed_actualTask,466453,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,,,,
7557.999999999942,,last_inst,474013,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,477517,,,,,,,,black_plus_sign,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,478038,,,,,,,,blue,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,478541,,,,,,,,blue,,,null,object_09b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
2444,,rt_thecrossant_black1,480036,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,480143,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,483651,,,,,,,,black_plus_sign,,,null,object_02c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,484254,,,,,,,,green,,,null,object_02c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,484758,,,,,,,,green,,,null,object_02c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
1238.0000000000582,,rt_thecrossant_black1,486169,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,486276,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,489783,,,,,,,,black_plus_sign,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,490300,,,,,,,,blue,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,490803,,,,,,,,blue,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1054,,rt_thecrossant_black1,492300,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,492408,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,495916,,,,,,,,black_plus_sign,,,null,object_06b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,496579,,,,,,,,blue,,,null,object_06b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,497082,,,,,,,,blue,,,null,object_06b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
1104,,rt_thecrossant_black1,498434,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,498541,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,502048,,,,,,,,black_plus_sign,,,null,object_04a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,503079,,,,,,,,blue,,,null,object_04a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,503582,,,,,,,,blue,,,null,object_04a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,504566,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,504673,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,508181,,,,,,,,black_plus_sign,,,null,object_05b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,509272,,,,,,,,green,,,null,object_05b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,509775,,,,,,,,green,,,null,object_05b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
1360,,rt_thecrossant_black1,510699,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,510805,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,514313,,,,,,,,black_plus_sign,,,null,object_04b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,514813,,,,,,,,green,,,null,object_04b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,515316,,,,,,,,green,,,null,object_04b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
1561.9999999999418,,rt_thecrossant_black1,516831,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,516937,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,520444,,,,,,,,black_plus_sign,,,null,object_05a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,521085,,,,,,,,green,,,null,object_05a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,521587,,,,,,,,green,,,null,object_05a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
910,,rt_thecrossant_black1,522960,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,523067,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,526574,,,,,,,,black_plus_sign,,,null,object_03a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,527302,,,,,,,,blue,,,null,object_03a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,527805,,,,,,,,blue,,,null,object_03a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
1033.0000000001164,,rt_thecrossant_black1,529090,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,529197,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,532705,,,,,,,,black_plus_sign,,,null,object_12a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,533253,,,,,,,,green,,,null,object_12a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,533756,,,,,,,,green,,,null,object_12a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
1026,,rt_thecrossant_black1,535222,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,535330,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,538837,,,,,,,,black_plus_sign,,,null,object_06a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,539550,,,,,,,,blue,,,null,object_06a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,540052,,,,,,,,blue,,,null,object_06a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
779,,rt_thecrossant_black1,541352,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,541459,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,544967,,,,,,,,black_plus_sign,,,null,object_02a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,545620,,,,,,,,green,,,null,object_02a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,546123,,,,,,,,green,,,null,object_02a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
869.9999999998836,,rt_thecrossant_black1,547483,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,547591,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,551099,,,,,,,,black_plus_sign,,,null,object_01c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,551770,,,,,,,,blue,,,null,object_01c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,552274,,,,,,,,blue,,,null,object_01c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
1057,,rt_thecrossant_black1,553618,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,553725,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,557233,,,,,,,,black_plus_sign,,,null,object_04a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,558329,,,,,,,,green,,,null,object_04a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,558832,,,,,,,,green,,,null,object_04a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
898,,rt_thecrossant_black1,559751,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,559858,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,563367,,,,,,,,black_plus_sign,,,null,object_14a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,564224,,,,,,,,blue,,,null,object_14a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,564727,,,,,,,,blue,,,null,object_14a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
1747,,rt_thecrossant_black1,565885,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,565992,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,569501,,,,,,,,black_plus_sign,,,null,object_10a.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,569981,,,,,,,,blue,,,null,object_10a.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,570484,,,,,,,,blue,,,null,object_10a.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
1544,,rt_thecrossant_black1,572018,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,572125,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,575633,,,,,,,,black_plus_sign,,,null,object_13b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,576643,,,,,,,,green,,,null,object_13b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,577146,,,,,,,,green,,,null,object_13b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,578150,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,578257,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,581765,,,,,,,,black_plus_sign,,,null,object_10c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,582425,,,,,,,,green,,,null,object_10c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,582927,,,,,,,,green,,,null,object_10c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
1192,,rt_thecrossant_black1,584282,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,584389,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,587897,,,,,,,,black_plus_sign,,,null,object_03b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
