rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,prac_atten_color,250629,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
454,,prac_atten_color_black,252632,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,253634,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,254081,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
306,,prac_atten_color_black,256084,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,257039,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,257547,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
325,,prac_atten_color_black,259552,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,,,,,
6177,,attentioncheck_feedback,265730,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,,,,,,,,,,,,,
8249,,last_instruct,273981,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),277485,,,,,,,,black_plus_sign,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),277958,,,,,,,,green,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,278461,,,,,,,,green,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
1700,,prac_rt_thecrossant_black,279995,,,,,,,,black_plus_sign,,,49,,,0,0,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,280097,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),283600,,,,,,,,black_plus_sign,,,null,object_15b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,284197,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,284700,,,,,,,,blue,,,null,object_15b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1598,,prac_rt_thecrossant_black,285935,,,,,,,,black_plus_sign,,,49,,,1,0.5,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,286038,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),289541,,,,,,,,black_plus_sign,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,290138,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,290641,,,,,,,,blue,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
1364,,prac_rt_thecrossant_black,291947,,,,,,,,black_plus_sign,,,49,,,1,0.6666666666666666,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,292048,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),295551,,,,,,,,black_plus_sign,,,null,object_05c.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,296148,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,296652,,,,,,,,blue,,,null,object_05c.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1189,,prac_rt_thecrossant_black,297653,,,,,,,,black_plus_sign,,,49,,,1,0.75,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,297755,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
40956,,instruct_dir_01,338712,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
54760,,instruct_dir_2,393474,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
6304,,instruct_dir_3,399779,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
17106,,instruct_dir_4,416885,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,416987,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2842,,intro_0,419830,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3362,,prac_directmemory_phase,423193,,,,,,,,practice/object_04b.png,,,50,,,0,,practice/object_03a.png,practice/object_02a.png,practice/object_04a.png,practice/object_04a.png,0,0,,,,,,,,,,,,,
3893,,prac_directmemory_phase,427088,,,,,,,,practice/object_02b.png,,,50,,,0,,practice/object_04a.png,practice/object_03a.png,practice/object_02a.png,practice/object_02a.png,0,0,,,,,,,,,,,,,
3618,,prac_directmemory_phase,430708,,,,,,,,practice/object_01b.png,,,51,,,0,,practice/object_01a.png,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,0,0,,,,,,,,,,,,,
4279,,prac_directmemory_phase,434988,,,,,,,,practice/object_03b.png,,,50,,,0,,practice/object_03a.png,practice/object_01a.png,practice/object_02a.png,practice/object_03a.png,0,0,,,,,,,,,,,,,
5380,,practice_feedback_force_restart,440370,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1,,,,,,,,,,,,
15824,,last_instruct,456195,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),459696,,,,,,,,black_plus_sign,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),460691,,,,,,,,green,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,461194,,,,,,,,green,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
1276,,prac_rt_thecrossant_black,462208,,,,,,,,black_plus_sign,,,50,,,1,0.8,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,462308,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),465811,,,,,,,,black_plus_sign,,,null,object_15b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,466406,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,466910,,,,,,,,blue,,,null,object_15b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1612,,prac_rt_thecrossant_black,468443,,,,,,,,black_plus_sign,,,50,,,0,0.6666666666666666,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,468544,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),472047,,,,,,,,black_plus_sign,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,472644,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,473148,,,,,,,,blue,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
1080,,prac_rt_thecrossant_black,474582,,,,,,,,black_plus_sign,,,49,,,1,0.7142857142857143,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,474682,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),478186,,,,,,,,black_plus_sign,,,null,object_05c.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,478782,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,479286,,,,,,,,blue,,,null,object_05c.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1206,,prac_rt_thecrossant_black,480443,,,,,,,,black_plus_sign,,,49,,,1,0.75,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,480543,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
6099,,instruct_dir_01,486644,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
3528,,instruct_dir_2,490173,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
2786,,instruct_dir_3,492960,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
3918,,instruct_dir_4,496880,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,496982,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1434,,intro_0,498417,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
2530,,prac_directmemory_phase,500949,,,,,,,,practice/object_04b.png,,,49,,,0,,practice/object_03a.png,practice/object_02a.png,practice/object_04a.png,practice/object_04a.png,0,0,,,,,,,,,,,,,
4398,,prac_directmemory_phase,505348,,,,,,,,practice/object_02b.png,,,51,,,1,,practice/object_04a.png,practice/object_03a.png,practice/object_02a.png,practice/object_02a.png,1,0.5,,,,,,,,,,,,,
2188,,prac_directmemory_phase,507537,,,,,,,,practice/object_01b.png,,,49,,,1,,practice/object_01a.png,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,1,0.6666666666666666,,,,,,,,,,,,,
1844,,prac_directmemory_phase,509383,,,,,,,,practice/object_03b.png,,,50,,,0,,practice/object_03a.png,practice/object_01a.png,practice/object_02a.png,practice/object_03a.png,0,0.5,,,,,,,,,,,,,
28312,,practice_feedback_force_restart,537697,,,,,,,,practice_feedback,0,,,,,,,,,,,,,2,,,,,,,,,,,,
2905,,last_instruct,540603,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),544107,,,,,,,,black_plus_sign,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),544701,,,,,,,,green,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,545204,,,,,,,,green,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
1886,,prac_rt_thecrossant_black,546617,,,,,,,,black_plus_sign,,,49,,,0,0.6666666666666666,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,546717,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),550221,,,,,,,,black_plus_sign,,,null,object_15b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,550817,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,551321,,,,,,,,blue,,,null,object_15b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1052,,prac_rt_thecrossant_black,552602,,,,,,,,black_plus_sign,,,49,,,1,0.7,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,552703,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),556207,,,,,,,,black_plus_sign,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,556802,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,557305,,,,,,,,blue,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
1524,,prac_rt_thecrossant_black,558411,,,,,,,,black_plus_sign,,,49,,,1,0.7272727272727273,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,558514,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),562018,,,,,,,,black_plus_sign,,,null,object_05c.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,562615,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,563119,,,,,,,,blue,,,null,object_05c.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1422,,prac_rt_thecrossant_black,564677,,,,,,,,black_plus_sign,,,49,,,1,0.75,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,564778,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
40211,,instruct_dir_01,604990,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
1780,,instruct_dir_2,606772,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
3413,,instruct_dir_3,610186,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
1614,,instruct_dir_4,611801,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,611903,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
4831,,intro_0,616734,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
7699,,prac_directmemory_phase,624433,,,,,,,,practice/object_04b.png,,,51,,,1,,practice/object_03a.png,practice/object_02a.png,practice/object_04a.png,practice/object_04a.png,1,1,,,,,,,,,,,,,
4283,,prac_directmemory_phase,628718,,,,,,,,practice/object_02b.png,,,51,,,1,,practice/object_04a.png,practice/object_03a.png,practice/object_02a.png,practice/object_02a.png,1,1,,,,,,,,,,,,,
6688,,prac_directmemory_phase,635408,,,,,,,,practice/object_01b.png,,,49,,,1,,practice/object_01a.png,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,1,1,,,,,,,,,,,,,
5859,,prac_directmemory_phase,641269,,,,,,,,practice/object_03b.png,,,49,,,1,,practice/object_03a.png,practice/object_01a.png,practice/object_02a.png,practice/object_03a.png,1,1,,,,,,,,,,,,,
5790,,practice_feedback,647075,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,,,,
13985,,proceed_actualTask,661061,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,,,,
14797,,last_inst,675859,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,679363,,,,,,,,black_plus_sign,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,679959,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,680462,,,,,,,,blue,,,null,object_10c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
1190,,rt_thecrossant_black1,681873,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,681975,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,685480,,,,,,,,black_plus_sign,,,null,object_15b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,685994,,,,,,,,green,,,null,object_15b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,686498,,,,,,,,green,,,null,object_15b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1815,,rt_thecrossant_black1,687989,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,688090,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,691593,,,,,,,,black_plus_sign,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,692073,,,,,,,,green,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,692575,,,,,,,,green,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
984,,rt_thecrossant_black1,694103,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,694204,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,697708,,,,,,,,black_plus_sign,,,null,object_05c.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,698365,,,,,,,,blue,,,null,object_05c.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,698868,,,,,,,,blue,,,null,object_05c.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1195,,rt_thecrossant_black1,700217,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,700317,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,703820,,,,,,,,black_plus_sign,,,null,object_04b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,704294,,,,,,,,blue,,,null,object_04b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,704797,,,,,,,,blue,,,null,object_04b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
1031,,rt_thecrossant_black1,706329,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,706430,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,709934,,,,,,,,black_plus_sign,,,null,object_08c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,710372,,,,,,,,green,,,null,object_08c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,710876,,,,,,,,green,,,null,object_08c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
843,,rt_thecrossant_black1,712446,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,712546,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,716049,,,,,,,,black_plus_sign,,,null,object_06a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,716632,,,,,,,,green,,,null,object_06a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,717135,,,,,,,,green,,,null,object_06a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
923,,rt_thecrossant_black1,718559,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,718661,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,722164,,,,,,,,black_plus_sign,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,722745,,,,,,,,green,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,723248,,,,,,,,green,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
1094,,rt_thecrossant_black1,724675,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,724777,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,728281,,,,,,,,black_plus_sign,,,null,object_13b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,728846,,,,,,,,green,,,null,object_13b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,729350,,,,,,,,green,,,null,object_13b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
1029,,rt_thecrossant_black1,730794,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,730895,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,734399,,,,,,,,black_plus_sign,,,null,object_14b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,735071,,,,,,,,blue,,,null,object_14b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,735574,,,,,,,,blue,,,null,object_14b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
1105,,rt_thecrossant_black1,736910,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,737011,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,740514,,,,,,,,black_plus_sign,,,null,object_04c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,741024,,,,,,,,green,,,null,object_04c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,741529,,,,,,,,green,,,null,object_04c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1127,,rt_thecrossant_black1,743028,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,743128,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,746632,,,,,,,,black_plus_sign,,,null,object_12b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,747327,,,,,,,,blue,,,null,object_12b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
