rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
701.1000000238419,,prac_atten_color,138680,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,140681,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,141104,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
335.3000000715256,,prac_atten_color,141869,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,143870,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,144509,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
504.89999997615814,,prac_atten_color,145456,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,147457,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,147916,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
326.89999997615814,,prac_atten_color,148565,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,150566,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,151320,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
291.1999999284744,,prac_atten_color,151839,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,153840,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,154723,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
380,,prac_atten_color,155167,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,157168,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,158128,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
327.89999997615814,,prac_atten_color,158967,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,160969,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,161549,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
402.89999997615814,,prac_atten_color,162568,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,164570,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,164955,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
407.89999997615814,,prac_atten_color,165432,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,167433,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,168359,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,168784,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
56,,prac_atten_color_black,170785,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,,,,,,,,,,,,,
5881.700000047684,,attentioncheck_feedback,176668,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,,,,,,,,,,,,,
9677.899999976158,,last_instruct,186347,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),189848,,,,,,,,black_plus_sign,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),190701,,,,,,,,green,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
490,,prac_rt_plussign_withcolor,191202,,,,,,,,green,,,50,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_thecrossant_black,192352,,,,,,,,black_plus_sign,,,null,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,192454,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),195956,,,,,,,,black_plus_sign,,,null,object_07c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,197000,,,,,,,,green,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,197501,,,,,,,,blue,,,null,object_07c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
727.1999999284744,,prac_rt_thecrossant_black,198530,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,198632,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),202134,,,,,,,,black_plus_sign,,,null,object_12a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,203177,,,,,,,,green,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,203679,,,,,,,,blue,,,null,object_12a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
1138.8999999761581,,prac_rt_thecrossant_black,205215,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,205318,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),208818,,,,,,,,black_plus_sign,,,null,object_15c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,209862,,,,,,,,green,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,210363,,,,,,,,blue,,,null,object_15c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
928.3999999761581,,prac_rt_thecrossant_black,211376,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,211488,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
6621.300000071526,,instruct_dir_01,218110,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
4267.700000047684,,instruct_dir_2,222379,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
6081.899999976158,,instruct_dir_3,228461,,,,,,,,instruct,0,Previous,,,,,,,,,,,,,,,,,,,,,,,,
4002.1999999284744,,instruct_dir_2,232464,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
2413.7999999523163,,instruct_dir_3,234878,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
5056,,instruct_dir_4,239935,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,240036,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1037.6999999284744,,intro_0,241074,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3650.399999976158,,prac_directmemory_phase,244725,,,,,,,,practice/object_01b.png,,,50,,,1,,practice/object_02a.png,practice/object_01a.png,practice/object_03a.png,practice/object_01a.png,1,1,,,,,,,,,,,,,
2994.2999999523163,,prac_directmemory_phase,247721,,,,,,,,practice/object_03b.png,,,50,,,1,,practice/object_04a.png,practice/object_03a.png,practice/object_01a.png,practice/object_03a.png,1,1,,,,,,,,,,,,,
1720,,prac_directmemory_phase,249441,,,,,,,,practice/object_04b.png,,,50,,,1,,practice/object_02a.png,practice/object_04a.png,practice/object_01a.png,practice/object_04a.png,1,1,,,,,,,,,,,,,
2017,,prac_directmemory_phase,251459,,,,,,,,practice/object_02b.png,,,50,,,1,,practice/object_01a.png,practice/object_02a.png,practice/object_03a.png,practice/object_02a.png,1,1,,,,,,,,,,,,,
3488.899999976158,,practice_feedback,254949,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,,,,
12729.600000023842,,proceed_actualTask,267679,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,,,,
9865.199999928474,,last_inst,277545,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,281046,,,,,,,,black_plus_sign,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,282091,,,,,,,,green,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,282593,,,,,,,,green,,,null,object_10b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1232.3999999761581,,rt_thecrossant_black1,283555,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,283657,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,287159,,,,,,,,black_plus_sign,,,null,object_07c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,287814,,,,,,,,blue,,,null,object_07c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,288316,,,,,,,,blue,,,null,object_07c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
1051.3000000715256,,rt_thecrossant_black1,289665,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,289767,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,293268,,,,,,,,black_plus_sign,,,null,object_12a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,294292,,,,,,,,green,,,null,object_12a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,294793,,,,,,,,green,,,null,object_12a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
1027.6000000238419,,rt_thecrossant_black1,295774,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,295875,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,299388,,,,,,,,black_plus_sign,,,null,object_15c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,300437,,,,,,,,green,,,null,object_15c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,300938,,,,,,,,green,,,null,object_15c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
1178.1000000238419,,rt_thecrossant_black1,301893,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,301995,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,305497,,,,,,,,black_plus_sign,,,null,object_14a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,306163,,,,,,,,blue,,,null,object_14a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,306664,,,,,,,,blue,,,null,object_14a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,308001,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,308102,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,311615,,,,,,,,black_plus_sign,,,null,object_01c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,312081,,,,,,,,blue,,,null,object_01c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,312594,,,,,,,,blue,,,null,object_01c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
981,,rt_thecrossant_black1,314131,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,314232,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,317734,,,,,,,,black_plus_sign,,,null,object_03c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,318695,,,,,,,,blue,,,null,object_03c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,319196,,,,,,,,blue,,,null,object_03c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
587.5,,rt_thecrossant_black1,320239,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,320340,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,323842,,,,,,,,black_plus_sign,,,null,object_13c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,324810,,,,,,,,green,,,null,object_13c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,325311,,,,,,,,green,,,null,object_13c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
1369.3999999761581,,rt_thecrossant_black1,326347,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,326448,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,329949,,,,,,,,black_plus_sign,,,null,object_05b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,330370,,,,,,,,blue,,,null,object_05b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,330871,,,,,,,,blue,,,null,object_05b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
2265.2000000476837,,rt_thecrossant_black1,332454,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,332556,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,336058,,,,,,,,black_plus_sign,,,null,object_10c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,336881,,,,,,,,blue,,,null,object_10c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,337382,,,,,,,,blue,,,null,object_10c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,338562,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,338663,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,342165,,,,,,,,black_plus_sign,,,null,object_11a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,343087,,,,,,,,green,,,null,object_11a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
500,,rt_plussign_withcolor1,343597,,,,,,,,green,,,50,object_11a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,344678,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,344780,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,348282,,,,,,,,black_plus_sign,,,null,object_02a.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,348812,,,,,,,,green,,,null,object_02a.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,349313,,,,,,,,green,,,null,object_02a.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1058.3999999761581,,rt_thecrossant_black1,350787,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,350890,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,354391,,,,,,,,black_plus_sign,,,null,object_05a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,354814,,,,,,,,green,,,null,object_05a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,355315,,,,,,,,green,,,null,object_05a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
870.1000000238419,,rt_thecrossant_black1,356895,,,,,,,,black_plus_sign,,,49,,,0,,,,,,,0.9090909090909091,,,,,,,,,,,,,
null,,color_black1,356996,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,360498,,,,,,,,black_plus_sign,,,null,object_07a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,361428,,,,,,,,green,,,null,object_07a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,361929,,,,,,,,green,,,null,object_07a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
633.2999999523163,,rt_thecrossant_black1,363002,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black1,363103,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,366604,,,,,,,,black_plus_sign,,,null,object_04c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,367592,,,,,,,,green,,,null,object_04c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
445,,rt_plussign_withcolor1,368094,,,,,,,,green,,,50,object_04c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,369109,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black1,369210,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,369312,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
947.8999999761581,,intro_0,370260,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
8547.099999904633,,directmemory_phase1,378808,,,,,,,,object_06b.png,,,50,,,1,,object_02a.png,object_13c.png,object_05b.png,object_13c.png,,1,1,,,,,,,,,,,,
1963.6999999284744,,directmemory_phase1,380773,,,,,,,,object_08a.png,,,51,,,1,,object_12a.png,object_14a.png,object_07a.png,object_07a.png,,1,1,,,,,,,,,,,,
3976.899999976158,,directmemory_phase1,384751,,,,,,,,object_01b.png,,,49,,,1,,object_01c.png,object_14a.png,object_11a.png,object_01c.png,,1,1,,,,,,,,,,,,
2096.399999976158,,directmemory_phase1,386849,,,,,,,,object_09a.png,,,51,,,1,,object_15c.png,object_01c.png,object_12a.png,object_12a.png,,1,1,,,,,,,,,,,,
3363.6999999284744,,directmemory_phase1,390214,,,,,,,,object_14c.png,,,51,,,1,,object_13c.png,object_07a.png,object_11a.png,object_11a.png,,1,1,,,,,,,,,,,,
1520.7000000476837,,directmemory_phase1,391736,,,,,,,,object_07b.png,,,50,,,0,,object_12a.png,object_04c.png,object_02a.png,object_02a.png,,0.8333333333333334,0,,,,,,,,,,,,
2557.600000023842,,directmemory_phase1,394294,,,,,,,,object_02b.png,,,50,,,1,,object_13c.png,object_14a.png,object_10b.png,object_14a.png,,0.8571428571428571,1,,,,,,,,,,,,
4894.899999976158,,directmemory_phase1,399190,,,,,,,,object_09c.png,,,51,,,0,,object_13c.png,object_10c.png,object_10b.png,object_10c.png,,0.75,0,,,,,,,,,,,,
2337.600000023842,,directmemory_phase1,401529,,,,,,,,object_10a.png,,,49,,,0,,object_07c.png,object_14a.png,object_03c.png,object_03c.png,,0.6666666666666666,0,,,,,,,,,,,,
6309.299999952316,,directmemory_phase1,407839,,,,,,,,object_13a.png,,,50,,,1,,object_11a.png,object_05a.png,object_07c.png,object_05a.png,,0.7,1,,,,,,,,,,,,
123.59999990463257,,directmemory_phase1,407964,,,,,,,,object_06c.png,,,50,,,1,,object_07c.png,object_15c.png,object_11a.png,object_15c.png,,0.7272727272727273,1,,,,,,,,,,,,
7897.700000047684,,directmemory_phase1,415862,,,,,,,,object_13b.png,,,50,,,0,,object_07c.png,object_02a.png,object_05a.png,object_07c.png,,0.6666666666666666,0,,,,,,,,,,,,
6539.099999904633,,directmemory_phase1,422402,,,,,,,,object_04a.png,,,50,,,0,,object_11a.png,object_13c.png,object_10b.png,object_10b.png,,0.6153846153846154,0,,,,,,,,,,,,
4240.799999952316,,directmemory_phase1,426644,,,,,,,,object_05c.png,,,50,,,1,,object_10b.png,object_04c.png,object_14a.png,object_04c.png,,0.6428571428571429,1,,,,,,,,,,,,
4324,,directmemory_phase1,430969,,,,,,,,object_11b.png,,,50,,,0,,object_07a.png,object_15c.png,object_05b.png,object_05b.png,,0.6,0,,,,,,,,,,,,
null,,thebreak,431070,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
803.7999999523163,,intro_0,431875,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,435375,,,,,,,,black_plus_sign,,,null,object_11a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,436454,,,,,,,,green,,,null,object_11a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,436955,,,,,,,,green,,,null,object_11a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
1656.5,,rt_thecrossant_black2,437879,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,437980,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,441482,,,,,,,,black_plus_sign,,,null,object_03c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,442096,,,,,,,,green,,,null,object_03c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,442598,,,,,,,,green,,,null,object_03c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
1365.7000000476837,,rt_thecrossant_black2,443987,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,444090,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,447591,,,,,,,,black_plus_sign,,,null,object_14a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,448501,,,,,,,,blue,,,null,object_14a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,449001,,,,,,,,blue,,,null,object_14a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
828.1000000238419,,rt_thecrossant_black2,450095,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,450198,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,453700,,,,,,,,black_plus_sign,,,null,object_07a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,454209,,,,,,,,green,,,null,object_07a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
427.7000000476837,,rt_plussign_withcolor2,454710,,,,,,,,green,,,50,object_07a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,456205,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,456307,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,459809,,,,,,,,black_plus_sign,,,null,object_05a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
