rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
563.7999999523163,,prac_atten_color,168832,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,170834,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
6168.5,,attentioncheck_feedback,177004,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,,,,,,,,,,,,,
9800.5,,last_instruct,186806,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),190312,,,,,,,,black_plus_sign,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),191334,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,191837,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
1945.3999999761581,,prac_rt_thecrossant_black,192842,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,192960,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),196470,,,,,,,,black_plus_sign,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,197441,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,197954,,,,,,,,blue,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
793.3000000715256,,prac_rt_thecrossant_black,199182,,,,,,,,black_plus_sign,,,50,,,0,0.5,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,199297,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),202818,,,,,,,,black_plus_sign,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,203789,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,204306,,,,,,,,blue,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1052.8999999761581,,prac_rt_thecrossant_black,205341,,,,,,,,black_plus_sign,,,50,,,0,0.3333333333333333,,,,,,,,,,,,,,,,,,,
null,,warning_page,210353,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,210467,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),213974,,,,,,,,black_plus_sign,,,null,object_01a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,214948,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,215460,,,,,,,,green,,,null,object_01a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
1454.1000000238419,,prac_rt_thecrossant_black,216520,,,,,,,,black_plus_sign,,,50,,,1,0.5,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,216633,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
11884.800000071526,,instruct_dir_01,228520,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
7462.899999976158,,instruct_dir_2,235984,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
5814,,instruct_dir_3,241800,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
7751,,instruct_dir_4,249552,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,249663,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2155.100000023842,,intro_0,251819,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
5005.5,,prac_directmemory_phase,256826,,,,,,,,practice/object_02b.png,,,49,,,1,,practice/object_02a.png,practice/object_04a.png,practice/object_03a.png,practice/object_02a.png,1,1,,,,,,,,,,,,,
4533.899999976158,,prac_directmemory_phase,261363,,,,,,,,practice/object_01b.png,,,49,,,0,,practice/object_03a.png,practice/object_04a.png,practice/object_01a.png,practice/object_01a.png,0,0.5,,,,,,,,,,,,,
4559,,prac_directmemory_phase,265924,,,,,,,,practice/object_03b.png,,,51,,,0,,practice/object_03a.png,practice/object_04a.png,practice/object_01a.png,practice/object_03a.png,0,0.3333333333333333,,,,,,,,,,,,,
4485.5,,prac_directmemory_phase,270412,,,,,,,,practice/object_04b.png,,,51,,,0,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_04a.png,0,0.25,,,,,,,,,,,,,
6140.300000071526,,practice_feedback_force_restart,276556,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1,,,,,,,,,,,,
9537.200000047684,,last_instruct,286094,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),289611,,,,,,,,black_plus_sign,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),290550,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,291058,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
1605.7000000476837,,prac_rt_thecrossant_black,292141,,,,,,,,black_plus_sign,,,50,,,1,0.6,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,292253,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),295771,,,,,,,,black_plus_sign,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,296739,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,297243,,,,,,,,blue,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
1358.6999999284744,,prac_rt_thecrossant_black,298798,,,,,,,,black_plus_sign,,,49,,,1,0.6666666666666666,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,298902,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),302420,,,,,,,,black_plus_sign,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,303393,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,303908,,,,,,,,blue,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1031.3000000715256,,prac_rt_thecrossant_black,304840,,,,,,,,black_plus_sign,,,49,,,1,0.7142857142857143,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,304954,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),308466,,,,,,,,black_plus_sign,,,null,object_01a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,309433,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,309946,,,,,,,,green,,,null,object_01a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
1428.1999999284744,,prac_rt_thecrossant_black,310886,,,,,,,,black_plus_sign,,,50,,,1,0.75,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,311005,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
2958.4000000953674,,instruct_dir_01,313965,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
1582.6000000238419,,instruct_dir_2,315549,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
1934.8999999761581,,instruct_dir_3,317485,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
1654.5999999046326,,instruct_dir_4,319142,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,319248,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
3725.7000000476837,,intro_0,322975,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
4767.800000071526,,prac_directmemory_phase,327744,,,,,,,,practice/object_02b.png,,,51,,,0,,practice/object_02a.png,practice/object_04a.png,practice/object_03a.png,practice/object_02a.png,0,0,,,,,,,,,,,,,
3974.399999976158,,prac_directmemory_phase,331720,,,,,,,,practice/object_01b.png,,,51,,,1,,practice/object_03a.png,practice/object_04a.png,practice/object_01a.png,practice/object_01a.png,1,0.5,,,,,,,,,,,,,
3190.7999999523163,,prac_directmemory_phase,334913,,,,,,,,practice/object_03b.png,,,49,,,1,,practice/object_03a.png,practice/object_04a.png,practice/object_01a.png,practice/object_03a.png,1,0.6666666666666666,,,,,,,,,,,,,
3383.3000000715256,,prac_directmemory_phase,338298,,,,,,,,practice/object_04b.png,,,50,,,0,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_04a.png,0,0.5,,,,,,,,,,,,,
6283.899999976158,,practice_feedback_force_restart,344584,,,,,,,,practice_feedback,0,,,,,,,,,,,,,2,,,,,,,,,,,,
4320.100000023842,,last_instruct,348906,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),352421,,,,,,,,black_plus_sign,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_black_cross(without_color),353353,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,353865,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
1475.2999999523163,,prac_rt_thecrossant_black,354945,,,,,,,,black_plus_sign,,,50,,,1,0.7777777777777778,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,355056,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),358569,,,,,,,,black_plus_sign,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,359537,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,360050,,,,,,,,blue,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
1258.8000000715256,,prac_rt_thecrossant_black,361457,,,,,,,,black_plus_sign,,,49,,,1,0.8,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,361559,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),365073,,,,,,,,black_plus_sign,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,366044,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,366555,,,,,,,,blue,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1103.6000000238419,,prac_rt_thecrossant_black,367949,,,,,,,,black_plus_sign,,,49,,,1,0.8181818181818182,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,368056,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_learn_phase(without_color),371575,,,,,,,,black_plus_sign,,,null,object_01a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,372545,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,prac_rt_plussign_withcolor,373049,,,,,,,,green,,,null,object_01a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
1235.1000000238419,,prac_rt_thecrossant_black,374231,,,,,,,,black_plus_sign,,,50,,,1,0.8333333333333334,,,,,,,,,,,,,,,,,,,
null,,prac_color_black,374339,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
2493.600000023842,,instruct_dir_01,376835,,,,,,,,instruct,0,Next,,,,,,,,,,,,,,,,,,,,,,,,
2093.600000023842,,instruct_dir_2,378930,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
1566.2000000476837,,instruct_dir_3,380498,,,,,,,,instruct,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
1151.5,,instruct_dir_4,381651,,,,,,,,instruct,1,Start,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,381754,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2793.899999976158,,intro_0,384549,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3751.399999976158,,prac_directmemory_phase,388301,,,,,,,,practice/object_02b.png,,,49,,,1,,practice/object_02a.png,practice/object_04a.png,practice/object_03a.png,practice/object_02a.png,1,1,,,,,,,,,,,,,
2342.2999999523163,,prac_directmemory_phase,390645,,,,,,,,practice/object_01b.png,,,51,,,1,,practice/object_03a.png,practice/object_04a.png,practice/object_01a.png,practice/object_01a.png,1,1,,,,,,,,,,,,,
2887.2000000476837,,prac_directmemory_phase,393540,,,,,,,,practice/object_03b.png,,,49,,,1,,practice/object_03a.png,practice/object_04a.png,practice/object_01a.png,practice/object_03a.png,1,1,,,,,,,,,,,,,
2727,,prac_directmemory_phase,396270,,,,,,,,practice/object_04b.png,,,50,,,0,,practice/object_04a.png,practice/object_02a.png,practice/object_01a.png,practice/object_04a.png,0,0.75,,,,,,,,,,,,,
11558.400000095367,,practice_feedback,407829,,,,,,,,practice_feedback,1,,,,,,,,,,,,,,,,,,,,,,,,,
14391,,proceed_actualTask,422222,,,,,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,,,,,,,,,,,,
10177.600000023842,,last_inst,432401,,,,,,,,last_inst,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,435910,,,,,,,,black_plus_sign,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,436884,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,437399,,,,,,,,green,,,null,object_09b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,438451,,,,,,,,black_plus_sign,,,null,,,,,,,,,,NaN,,,,,,,,,,,,,
null,,color_black1,438573,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,442088,,,,,,,,black_plus_sign,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,443148,,,,,,,,blue,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,443662,,,,,,,,blue,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
1527.4000000953674,,rt_thecrossant_black1,444631,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,444740,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,448244,,,,,,,,black_plus_sign,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,448701,,,,,,,,blue,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,449216,,,,,,,,blue,,,null,object_13c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1425.2999999523163,,rt_thecrossant_black1,450786,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,450890,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,454407,,,,,,,,black_plus_sign,,,null,object_01a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,454869,,,,,,,,green,,,null,object_01a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,455380,,,,,,,,green,,,null,object_01a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
766.5,,rt_thecrossant_black1,456933,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,457042,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,460547,,,,,,,,black_plus_sign,,,null,object_06a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,461182,,,,,,,,blue,,,null,object_06a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,461685,,,,,,,,blue,,,null,object_06a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
795.5,,rt_thecrossant_black1,463062,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,463177,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,466691,,,,,,,,black_plus_sign,,,null,object_06c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,467533,,,,,,,,green,,,null,object_06c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,468044,,,,,,,,green,,,null,object_06c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
1214.5,,rt_thecrossant_black1,469223,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,469327,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,472842,,,,,,,,black_plus_sign,,,null,object_13b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,473626,,,,,,,,green,,,null,object_13b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,474130,,,,,,,,green,,,null,object_13b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
1053.3000000715256,,rt_thecrossant_black1,475355,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,475461,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,478965,,,,,,,,black_plus_sign,,,null,object_04a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,479761,,,,,,,,green,,,null,object_04a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,480269,,,,,,,,green,,,null,object_04a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
1171.5,,rt_thecrossant_black1,481485,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,481594,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,485099,,,,,,,,black_plus_sign,,,null,object_10a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,485931,,,,,,,,green,,,null,object_10a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
479.5,,rt_plussign_withcolor1,486433,,,,,,,,green,,,50,object_10a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,487628,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,487745,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,491249,,,,,,,,black_plus_sign,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,492274,,,,,,,,blue,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,492786,,,,,,,,blue,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
1261.1000000238419,,rt_thecrossant_black1,493792,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black1,493895,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,497408,,,,,,,,black_plus_sign,,,null,object_07c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
